Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-186.26105	113.815575	-64.00269	-521.44794	92.16279	-0.17404728	0.07034768	0.2522093	-0.44624734	4000	0.041858923	0.041858923	0.009754421	-0.0021373655	13637.026	0.0	-10346.872	1.3846636	-1.5199184e-09	1.6089246273040771
1	-190.23064	137.49101	-25.145933	-597.24097	93.57143	-105.418205	1.0671248	-99.00473	-113.32036	8000	0.037231572	0.037231572	0.037339035	-0.00041883517	5115.543	0.0	-1350.3772	1.3845438	8.3446505e-10	2.3467535972595215
2	-183.04483	96.67267	-50.25749	-524.06726	90.84091	-95.49628	20.48253	-87.19104	-152.57303	12000	0.0334998	0.0334998	0.030690787	-0.0003891902	2803.635	0.0	-636.8921	1.3845153	-3.5762787e-10	3.044006586074829
3	-208.35571	115.02525	-29.66853	-561.31964	91.34884	-88.88834	18.246998	-76.489555	-151.86768	16000	0.044432122	0.044432122	0.044528514	-0.0010916406	4065.5083	0.0	-1464.8899	1.3844571	1.192093e-10	3.7758893966674805
4	-178.18582	86.15944	-38.15789	-376.17566	95.07143	-116.6815	35.880257	-80.67616	-185.53622	20000	0.03892015	0.03892015	0.03666421	-0.0011334083	2406.6968	0.0	-788.21204	1.3845203	-1.4007091e-09	4.503635406494141
5	-168.03693	102.38971	-50.835083	-528.4322	90.86364	-100.62272	26.807985	-48.05422	-153.61581	24000	0.045326486	0.045326486	0.04589501	-0.001110546	1824.8376	0.0	-683.33765	1.3843518	2.9802322e-10	5.240844249725342
6	-170.83499	102.41497	13.808158	-365.70172	98.65	-94.97525	34.41606	-71.57175	-169.85797	28000	0.044685885	0.044685885	0.041558534	-0.00035671162	2492.692	0.0	-500.41394	1.3844044	-4.768372e-10	5.957555770874023
7	-190.47403	106.485825	24.390259	-465.76245	92.06977	-94.526794	36.795975	-54.745235	-170.08743	32000	0.050321594	0.050321594	0.045851476	-0.0012243774	1873.572	0.0	-475.38684	1.3843869	1.5497208e-09	6.659277677536011
8	-188.85551	113.05336	-38.46622	-424.19687	90.27273	-97.98255	35.808296	-68.23646	-175.58162	36000	0.06590504	0.06590504	0.064908125	0.0007264582	1968.999	0.0	-857.4679	1.3843447	8.940697e-11	7.379725456237793
9	-195.07555	104.34038	28.550251	-447.69708	90.88636	-113.110214	43.292923	-54.878345	-177.46902	40000	0.051889468	0.051889468	0.048944872	-0.002127575	2608.977	0.0	-908.4315	1.38444	-2.384186e-10	8.097410678863525
10	-185.07637	112.822556	4.757517	-481.41742	98.8	-104.494514	40.213127	-48.222744	-169.0385	44000	0.03709039	0.03709039	0.026232954	-0.002842303	2909.474	0.0	-712.812	1.3842232	-6.556511e-10	8.823555707931519
11	-179.58165	96.28273	43.132275	-436.63715	88.47727	-97.62317	35.65042	-44.321186	-176.49258	48000	0.047053553	0.047053553	0.044625197	0.00017996144	2440.9749	0.0	-819.39355	1.3842841	1.1920929e-09	9.52144980430603
