Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-190.03969	105.44659	-38.23102	-463.58606	89.818184	0.13891283	0.08991746	0.43056315	-0.10707359	4000	0.04874003	0.04874003	0.0032684037	0.0005761442	13647.271	0.0	-10263.055	1.375917	-2.0861626e-10	1.6280601024627686
1	-188.02689	100.21435	-55.811405	-400.45282	88.22222	-101.156235	0.14281929	-99.27531	-101.17864	8000	0.04281268	0.04281268	0.042813264	-0.0006839939	2964.1636	0.0	-19.01001	1.3762993	5.364418e-10	2.337355852127075
2	-186.65964	93.39026	-18.65109	-390.62936	93.88095	-105.19817	0.005549727	-105.11661	-105.19992	12000	0.029769735	0.029769735	0.029769989	-0.00028442562	2475.3987	0.0	-1.0146484	1.3764403	5.960465e-11	3.051206588745117
3	-186.19962	94.63125	-57.77103	-403.26993	90.84091	-104.224205	0.0026397156	-104.183235	-104.227585	16000	0.04200283	0.04200283	0.042002767	-0.0025331778	2331.2266	0.0	-22.926025	1.376516	9.23872e-10	3.7902534008026123
4	-170.92624	101.537605	-58.6594	-411.43295	87.77778	-99.46697	0.010199753	-99.42884	-99.52777	20000	0.060824398	0.060824398	0.060887102	0.003320706	2878.0393	0.0	-508.81152	1.3765372	-3.2782554e-10	4.492337465286255
5	-166.7318	98.18952	7.7763133	-460.33063	88.73333	-94.01061	8.904013	-90.863365	-121.57067	24000	0.056228057	0.056228057	0.05560596	-0.00042601465	2676.2842	0.0	-351.5569	1.3771067	-4.768372e-10	5.191037654876709
6	-166.92302	100.596436	5.23325	-412.32645	88.26667	-97.24655	23.753113	-82.46519	-141.50594	28000	0.07879905	0.07879905	0.07911458	-0.00039869655	2506.4614	0.0	-369.5769	1.3773092	-2.384186e-10	5.896241903305054
7	-178.948	90.94553	-30.551249	-479.34885	88.422226	-96.87713	28.654154	-80.70455	-166.78294	32000	0.054495595	0.054495595	0.05453311	0.00025872124	1900.135	0.0	-275.328	1.377254	-1.9073487e-09	6.5906147956848145
8	-178.14923	85.47478	-10.438512	-400.86795	90.47727	-96.97289	24.651354	-85.365715	-181.72958	36000	0.053785633	0.053785633	0.033985678	-0.0021269105	1779.8807	0.0	-258.78967	1.3770899	1.4901161e-10	7.291060924530029
9	-147.1705	103.832436	84.32261	-504.3597	112.88571	-93.0885	17.35532	-88.570114	-190.94608	40000	0.045012772	0.045012772	0.04288431	0.002707807	4111.0317	0.0	-1905.137	1.3792046	-7.748604e-10	8.318301677703857
10	-160.04082	82.669014	-28.815712	-445.5268	90.88372	-82.31914	22.595375	10.974513	-198.59344	44000	0.0347575	0.0347575	0.032656588	-0.0018281769	2635.4287	0.0	-1050.361	1.377224	1.4901161e-10	9.005276441574097
11	-138.84882	66.236786	-34.037884	-291.98035	87.4	-81.07007	14.222309	-42.187805	-123.319954	48000	0.0494165	0.0494165	0.049167246	-0.00077350665	1403.993	0.0	-323.1819	1.3775455	-5.662441e-10	9.683724164962769
12	-174.1194	103.225624	49.117813	-468.38275	93.64286	-83.78883	17.785555	-52.949745	-116.28678	52000	0.04397587	0.04397587	0.043498974	-0.0026347437	2445.213	0.0	-639.85864	1.3774335	1.4901161e-10	10.396327495574951
13	-154.2593	90.65232	-30.231987	-473.0368	91.76744	-91.19579	19.124887	-65.90232	-188.62457	56000	0.046097085	0.046097085	0.0467187	-0.0032895198	2060.028	0.0	-786.7781	1.3775921	-6.854534e-10	11.082504749298096
14	-158.28078	101.87743	39.27201	-511.31223	93.61905	-91.621826	28.514242	13.257605	-204.7738	60000	0.06904284	0.06904284	0.13661753	-0.007410582	2592.7646	0.0	-755.78125	1.3771588	-1.013279e-09	11.782796144485474
15	-158.28763	65.16674	-40.688034	-351.82217	87.666664	-73.56211	26.070467	-24.28854	-192.8337	64000	0.045511432	0.045511432	0.029301161	-0.0014426407	1643.6106	0.0	-814.5055	1.3774728	-5.960465e-11	12.470259428024292
16	-150.39308	62.01248	-31.360031	-286.63632	93.2381	-78.78067	21.595095	-54.66677	-130.21234	68000	0.06126176	0.06126176	0.058970075	-0.0039163115	1203.943	0.0	-634.7843	1.3777893	-1.4603138e-09	13.164900302886963
17	-160.11922	95.05766	18.177816	-373.0601	90.52273	-78.88426	26.701363	-11.967234	-184.6748	72000	0.039370924	0.039370924	0.033996824	-0.0023610382	2036.4392	0.0	-867.8262	1.37749	-6.556511e-10	13.85735297203064
18	-162.93959	80.2239	-17.78011	-411.06708	88.454544	-82.496124	34.17634	4.7888126	-188.50403	76000	0.03989331	0.03989331	0.08476749	-0.004550739	2178.8467	0.0	-886.3987	1.3774217	-2.503395e-09	14.568015336990356
19	-169.35492	105.771034	14.135926	-424.42865	121.53125	-95.11067	30.715588	-58.255875	-187.70447	80000	0.04945796	0.04945796	0.06625981	-0.0066735814	4070.0059	0.0	-2821.0977	1.378219	4.4703483e-10	15.453447341918945
20	-158.74068	105.094894	25.768274	-500.38736	87.844444	-82.45919	38.764713	11.287012	-223.96191	84000	0.049962133	0.049962133	0.05432748	-0.0036388242	1859.4795	0.0	-782.1487	1.3767121	3.5762787e-10	16.16000986099243
21	-188.54422	96.58631	-65.91841	-474.74622	88.755554	-92.649925	39.310097	0.9098158	-228.3232	88000	0.08959972	0.08959972	0.0772182	-0.005001771	2887.0486	0.0	-1700.3286	1.3773259	1.2218953e-09	16.87942934036255
22	-190.73033	108.327	25.680735	-446.75012	91.790695	-113.50216	37.518223	-53.54879	-228.86435	92000	0.04429892	0.04429892	0.03041725	-0.0062693194	3196.371	0.0	-2045.2859	1.3763248	6.2584876e-10	17.57073998451233
23	-169.3698	95.44747	16.563232	-501.19864	97.04878	-99.8726	39.251705	-7.9507246	-208.92064	96000	0.04518781	0.04518781	0.027292779	0.000753545	3205.0854	0.0	-1914.7832	1.3768437	-1.7881394e-10	18.274778604507446
24	-178.90852	108.74589	-68.0569	-450.85455	89.454544	-80.51236	39.17034	-27.957138	-221.66327	100000	0.044290908	0.044290908	0.0240431	-0.0055153808	3643.698	0.0	-1962.9524	1.3768425	9.834766e-10	18.960624933242798
25	-159.20998	64.97025	-46.1575	-307.38318	90.818184	-90.38045	39.879826	-33.057327	-231.512	104000	0.044838287	0.044838287	0.055610977	-0.007297965	1442.95	0.0	-974.8993	1.3770514	-1.5795231e-09	19.673924446105957
26	-175.85182	93.49494	-22.002842	-430.1624	96.12195	-90.00941	30.967546	-16.003952	-222.73965	108000	0.05733249	0.05733249	0.05520182	-0.003916068	1568.8627	0.0	-688.7257	1.3765857	1.2218953e-09	20.366851806640625
27	-159.89966	93.423225	18.157835	-374.37173	87.155556	-97.81744	38.475586	-42.35521	-230.24777	112000	0.04622991	0.04622991	0.038951788	-0.006804733	2437.615	0.0	-1425.5526	1.3765978	-9.536744e-10	21.09899592399597
28	-185.44101	116.74705	97.58487	-416.39096	122.78125	-75.593	32.349274	73.486855	-184.67493	116000	0.035005953	0.035005953	0.032923784	-0.0024956905	3680.541	0.0	-1573.5862	1.3783748	1.2516975e-09	21.96819829940796
29	-136.54883	85.29922	24.366293	-428.2117	87.37778	-88.348236	32.2438	-0.8010216	-199.16586	120000	0.04615096	0.04615096	0.03747521	-0.0033662259	2318.477	0.0	-1036.8997	1.3760588	-6.854534e-10	22.694361448287964
