Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-206.40369	153.10745	43.306664	-589.0971	98.8	-0.18208209	0.039316777	0.14700153	-0.4249532	4000	0.023359353	0.023359353	0.00047032686	0.003632586	17850.994	0.0	-14307.485	1.3782752	8.9406965e-10	1.5992579460144043
1	-199.04729	127.628784	46.266	-535.28925	95.166664	-109.25583	46.201065	6.991604	-203.13834	8000	0.07398713	0.07398713	0.09943881	0.006772168	3656.4805	0.0	-845.9707	1.3784261	3.2782554e-10	2.2938976287841797
2	-169.3574	106.9949	-56.548843	-519.2697	91.83721	-101.957985	27.373253	-63.701786	-231.82594	12000	0.07862216	0.07862216	0.014319458	0.0021888542	1823.2334	0.0	-622.9718	1.3792257	-1.013279e-09	2.980492353439331
3	-197.57257	122.85062	11.663978	-460.7836	95.95122	-107.40151	56.261894	-50.399826	-245.34947	16000	0.076219104	0.076219104	0.0071268794	0.006158792	3101.6675	0.0	-593.5198	1.3795058	-4.1723253e-10	3.7385623455047607
4	-214.66078	116.672264	-15.531266	-445.38132	101.89474	-89.04269	30.929008	-67.25033	-225.71107	20000	0.067068465	0.067068465	0.0066018826	0.0054838136	3434.788	0.0	-1013.01807	1.3804886	8.046627e-10	4.431421995162964
5	-202.13278	126.51524	-36.131676	-491.44553	94.38095	-113.16804	31.045273	-92.07194	-249.74026	24000	0.05800151	0.05800151	0.0059068063	0.0027168065	3085.3682	0.0	-180.43335	1.3808857	-1.3113022e-09	5.144049406051636
6	-183.80844	94.891075	-68.396614	-453.1226	95.80488	-118.329956	42.798077	-89.49086	-252.97334	28000	0.098597735	0.098597735	0.08029345	0.006692092	1808.0397	0.0	-555.157	1.3807869	-2.384186e-10	5.84139609336853
7	-199.23898	130.69455	-54.66432	-535.59283	98.075	-115.049576	48.258495	-81.6228	-256.9137	32000	0.1097193	0.1097193	0.010899169	0.0034415517	3196.5598	0.0	-282.8518	1.381705	2.9802322e-10	6.569191217422485
8	-226.06241	113.39091	-84.81589	-532.81213	94.243904	-124.02095	49.537533	-79.26054	-232.5617	36000	0.13957135	0.13957135	0.015102304	0.0060085575	2138.7883	0.0	-855.06287	1.381531	1.4901161e-10	7.272874355316162
9	-218.64058	106.96505	-37.49525	-493.25403	99.125	-117.44601	44.253605	-89.79408	-272.93393	40000	0.10334076	0.10334076	0.009775848	0.0038439622	2906.6577	0.0	-713.96216	1.3822052	-4.768372e-10	7.961982250213623
10	-204.08488	101.18314	-62.377766	-495.8561	97.31707	-112.8795	29.222975	-96.25849	-241.94464	44000	0.058580905	0.058580905	0.006362861	-0.0014836524	2700.015	0.0	-487.89087	1.382704	8.9406965e-10	8.657302856445312
11	-168.70473	97.393715	-43.44441	-462.9059	92.72093	-101.145676	23.959946	-93.94033	-245.54718	48000	0.028443461	0.028443461	0.003231495	0.00084596063	1809.6238	0.0	-283.62927	1.3831882	5.066395e-10	9.363085985183716
12	-165.8293	101.56554	21.928795	-452.41882	91.88372	-96.93014	28.219421	-83.49495	-237.49931	52000	0.039025318	0.039025318	0.0121960435	-0.000906574	1812.8105	0.0	-423.5182	1.3832338	0.0	10.063030004501343
13	-225.96997	109.09904	0.4653917	-479.57294	99.125	-107.46902	40.09663	-74.50578	-200.62433	56000	0.04940337	0.04940337	0.0061290925	-0.00087197806	3191.4963	0.0	-1098.3694	1.3828543	5.9604643e-10	10.771072149276733
14	-207.81905	123.32725	-6.78289	-481.33722	96.12195	-112.8612	31.608618	-91.78321	-286.05472	60000	0.05932669	0.05932669	0.010587002	-0.004453449	3300.9902	0.0	639.1992	1.3829129	5.9604643e-10	11.474227666854858
15	-182.19159	113.3613	7.7630315	-500.52744	96.19512	-106.4143	26.315655	-53.954227	-261.21613	64000	0.03554433	0.03554433	0.004115604	-0.0016411607	2800.4016	0.0	-543.5654	1.3835362	1.7881394e-10	12.175743818283081
16	-181.42108	95.89263	-56.492134	-441.3498	96.60976	-98.68914	34.523308	-63.10081	-216.06844	68000	0.0476048	0.0476048	0.0050502643	-0.0012366899	2285.726	0.0	-969.34656	1.3832029	-6.556511e-10	12.858389139175415
17	-183.96318	112.57948	7.987889	-423.06488	94.166664	-96.67864	28.053967	-74.997696	-169.3831	72000	0.046914186	0.046914186	0.007282423	-0.0017591453	2055.8003	0.0	-683.1743	1.3829839	1.4007091e-09	13.56529712677002
18	-183.06601	118.66359	-54.760464	-527.8462	101.79487	-99.122246	38.032158	-60.954666	-190.05325	76000	0.044991042	0.044991042	0.16221973	-0.0034049083	3184.8508	0.0	-544.0891	1.3832287	1.7285346e-09	14.256679058074951
19	-187.66885	106.69586	-13.679253	-467.89865	92.39535	-97.99946	35.44548	-67.84176	-254.12756	80000	0.06337816	0.06337816	0.0073518893	0.00059742783	3036.0884	0.0	-1595.3606	1.3834766	-1.6689301e-09	14.937829494476318
20	-183.57913	117.31567	-31.48235	-528.4432	98.45	-100.22972	38.540833	-62.622	-180.69423	84000	0.04838368	0.04838368	0.00527194	-0.0015428045	2778.8132	0.0	-815.5934	1.3837787	1.1622906e-09	15.650267362594604
21	-163.14217	107.69134	48.6966	-405.6799	99.2	-92.16931	37.912846	-59.72309	-226.02605	88000	0.05184982	0.05184982	0.009888089	-0.0037084492	2500.2366	0.0	-851.8314	1.383804	-6.854534e-10	16.351851224899292
22	-180.76811	90.55571	-46.98459	-458.75955	88.68889	-88.23292	37.405827	-56.44771	-215.55904	92000	0.039061327	0.039061327	0.0027923814	-0.0029247333	1771.7167	0.0	-725.39453	1.3833427	-1.5795231e-09	17.01798939704895
23	-175.8516	93.55134	-45.47208	-427.65665	94.42857	-99.59376	33.76675	-71.82045	-278.32916	96000	0.039023995	0.039023995	0.003877796	-0.0019105466	1743.1118	0.0	-691.48926	1.3833834	1.4901161e-10	17.70095658302307
24	-170.41698	100.04107	8.695457	-467.3803	93.023254	-85.7418	29.23418	-64.84918	-250.69626	100000	0.036424708	0.036424708	0.0040825224	-0.0011957893	2561.0056	0.0	-916.6184	1.3832461	-2.9802322e-10	18.401256322860718
25	-176.42348	88.68033	-13.725254	-406.88516	96.39024	-96.52384	28.910496	-74.38905	-251.12079	104000	0.034865275	0.034865275	0.0039844187	-0.0011755713	2013.5508	0.0	-502.30786	1.3835102	-2.384186e-10	19.096693992614746
26	-178.46426	132.67477	31.030098	-564.9774	95.166664	-97.16417	30.821688	-51.831764	-265.4273	108000	0.04721913	0.04721913	10.349291	0.0003063301	4520.95	0.0	-1560.2563	1.3834294	1.8179417e-09	19.799766302108765
27	-214.71675	125.10327	1.9947648	-522.08466	96.80488	-95.625465	47.83645	-37.225655	-279.71826	112000	0.048661478	0.048661478	0.0053235055	-0.00085466314	3997.1453	0.0	-1639.5708	1.3833715	8.9406965e-10	20.482720136642456
28	-212.03874	126.318726	-38.05555	-516.7567	94.7619	-117.83549	49.98306	-43.657627	-275.05862	116000	0.053653076	0.053653076	0.0052469783	-0.0018552428	3277.8064	0.0	-1340.3451	1.3835036	2.9802324e-11	21.182135581970215
29	-161.1606	75.155495	39.092888	-328.7028	97.75	-101.757645	36.126495	-72.12158	-209.8647	120000	0.024856169	0.024856169	0.00293884	-0.0025714803	1941.7467	0.0	-885.8999	1.3840246	1.5795231e-09	21.87637424468994
30	-169.41019	97.66995	-24.659863	-395.09705	93.35714	-91.57766	33.213875	-68.83165	-199.19165	124000	0.04478294	0.04478294	0.004605284	-0.0036645946	1735.1526	0.0	-314.5995	1.383798	-6.556511e-10	22.581644773483276
31	-175.9908	109.53518	-24.842068	-449.39453	93.7619	-108.75382	39.64909	-43.057785	-166.95447	128000	0.055700235	0.055700235	0.005909837	0.0005923158	3557.1143	0.0	-1894.2175	1.3838074	2.9802324e-11	23.269010543823242
32	-200.11684	105.84111	23.816017	-440.10965	94.40476	-95.024	43.093914	-37.6994	-205.28773	132000	0.051692095	0.051692095	0.022475127	-0.0029200607	2314.7488	0.0	-884.109	1.3836142	-1.013279e-09	23.993988752365112
33	-190.41571	116.692406	-1.250531	-495.4903	96.14634	-101.67833	38.25571	-69.488594	-257.95767	136000	0.043360762	0.043360762	0.0040893294	-0.0040208627	2684.6763	0.0	-940.7301	1.3840494	1.4901161e-10	24.700406312942505
34	-145.3456	86.41275	-23.268827	-397.10272	92.74419	-89.13507	38.71128	-56.596764	-201.71382	140000	0.037379168	0.037379168	0.0012863843	-0.0040004933	1872.8506	0.0	-605.5034	1.3837463	3.2782554e-10	25.40493392944336
35	-179.10902	112.60824	7.316011	-497.49673	97.243904	-89.99511	39.06725	-31.070171	-257.59113	144000	0.040578958	0.040578958	0.0015827476	-0.004229613	2463.573	0.0	-1118.9147	1.3839002	-1.192093e-10	26.113163471221924
36	-207.54553	108.86629	-62.491024	-429.2503	94.45238	-108.91008	46.62078	-60.17807	-210.87245	148000	0.06467747	0.06467747	0.005802943	-0.0042930157	2237.1746	0.0	-1264.4052	1.3838962	-8.940697e-11	26.838184595108032
