Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-224.55019	136.90202	28.876955	-536.65454	84.106384	-0.088500805	0.034490224	0.090074494	-0.23439467	4000	0.091164336	0.091164336	0.0039466596	0.019673074	21976.285	0.0	-16280.01	1.349967	-6.2584876e-10	1.6103177070617676
1	-221.8499	136.47234	29.01285	-707.9787	83.0625	-127.13219	11.19847	110.41532	-127.679375	8000	0.054375075	0.054375075	0.0063141473	0.012514962	5877.983	0.0	-166.98193	1.3516263	-2.2947788e-09	2.299241304397583
2	-234.25304	108.313126	-61.262028	-508.23276	88.681816	-128.58542	0.040918127	-126.50431	-128.5867	12000	0.07264356	0.07264356	0.008470593	0.014588982	3431.415	0.0	-3.9660645	1.3533372	-2.9802324e-11	2.9581215381622314
3	-196.85025	108.78176	12.498097	-530.9378	84.521736	-126.596436	0.005070014	-126.308716	-126.59694	16000	0.057448678	0.057448678	0.006698831	0.012231682	4199.781	0.0	-344.4851	1.3547624	8.9406965e-10	3.656757354736328
4	-231.66899	141.56114	-15.472719	-554.0166	87.933334	-108.03625	0.0017595305	-107.95224	-108.036606	20000	0.07441681	0.07441681	0.008677423	0.010764273	5901.426	0.0	-403.63037	1.3559095	-6.556511e-10	4.3315980434417725
5	-230.92378	123.6259	-39.062443	-521.9967	86.54348	-128.12654	0.0017761514	-128.04083	-128.12735	24000	0.076578334	0.076578334	0.008929311	0.012435595	4411.049	0.0	-2.430664	1.3564845	3.2782554e-10	5.009903192520142
6	-210.08957	125.20201	5.0164676	-499.53415	84.21277	-126.559814	0.0015525916	-126.48832	-126.56013	28000	0.07304933	0.07304933	0.0085180355	0.011429678	5077.556	0.0	-71.279785	1.3581194	1.9371509e-09	5.658738851547241
7	-223.05695	107.609566	-57.06206	-437.33127	83.53191	-118.11723	0.0008388153	-118.08208	-118.11752	32000	0.043165457	0.043165457	0.0050333724	0.005489384	3303.2966	0.0	-68.99609	1.3591347	-1.013279e-09	6.332854509353638
8	-239.4578	123.93457	-68.61856	-509.45468	86.577774	-126.423454	0.0010783604	-126.38483	-126.42389	36000	0.06972056	0.06972056	0.008129861	0.01207483	4550.8794	0.0	-29.334473	1.3595493	-4.1723253e-10	7.019250392913818
9	-207.74638	116.705154	-16.664091	-469.19904	83.55319	-131.8334	0.0747272	-130.19792	-131.8388	40000	0.05036174	0.05036174	0.005872234	-0.0007357793	4249.11	0.0	-251.79175	1.3611791	-9.23872e-10	7.719394683837891
10	-219.44331	114.41114	-85.62672	-524.85657	81.61224	-115.987755	0.0021973834	-115.893974	-115.98811	44000	0.050723378	0.050723378	0.0059146737	0.0049158735	4205.668	0.0	-143.92334	1.3607446	2.384186e-10	8.4018394947052
11	-206.24957	112.67871	-34.336605	-404.8089	85.891304	-127.98394	0.0011496347	-127.96188	-127.98432	48000	0.061258268	0.061258268	0.0071431072	0.009189511	3987.5015	0.0	-98.825195	1.3613527	1.758337e-09	9.07107400894165
12	-206.65672	126.423515	-20.459114	-525.9956	88.31111	-118.043106	0.0010545737	-117.98573	-118.04345	52000	0.046676893	0.046676893	0.0054428186	0.0055308286	4524.8643	0.0	-2.3325195	1.3626744	-1.4901161e-10	9.740654706954956
13	-219.5754	128.27986	25.900002	-567.69714	85.63043	-116.53289	0.0024091746	-116.445305	-116.53447	56000	0.06740773	0.06740773	0.00785997	0.0039684437	5176.9736	0.0	-63.42334	1.3629951	1.1026859e-09	10.410485982894897
14	-172.05293	95.32609	18.711853	-405.06726	91.5814	-124.50045	0.0007838754	-124.472084	-124.50564	60000	0.060321063	0.060321063	0.007033875	0.011458037	4085.0044	0.0	-990.01196	1.3636591	9.536744e-10	11.109906196594238
