Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
26	-179.09091	31.448238	-117.0	-230.0	180.09091	-62.07685	22.548376	1.0152693	-86.82847	108000	0.15808854	0.15808854	0.020871678	-0.04607441	173.20499	0.0	-79.445015	0.9966134	-1.5348196e-09	18.469622135162354
27	-206.10527	82.435234	-126.0	-500.0	207.05263	-50.948627	25.223713	1.7755289	-81.901	112000	0.09286578	0.09286578	0.09417932	-0.02867812	621.7391	0.0	-371.21414	0.9882532	1.1622906e-09	19.13773202896118
28	-192.85	43.504337	-124.0	-304.0	193.85	-58.231	22.102837	9.859482	-84.62854	116000	0.09916018	0.09916018	0.10947681	-0.013642522	174.63432	0.0	-79.145805	0.9870432	1.5348196e-09	19.76996898651123
29	-175.45454	32.183743	-103.0	-229.0	176.45454	-54.72946	22.274506	5.0671835	-84.80663	120000	0.12919146	0.12919146	0.13146113	-0.03363866	118.79928	0.0	-27.752914	0.97811073	1.1473894e-09	20.39992666244507
30	-216.33333	67.56808	-135.0	-434.0	217.33333	-52.16575	24.724823	2.7104244	-81.43327	124000	0.06831495	0.06831495	0.06546077	0.0062250756	476.37726	0.0	-209.60391	0.9642311	-1.385808e-09	21.036304473876953
31	-193.0	29.683329	-137.0	-258.0	194.0	-64.3915	18.987576	-9.820415	-89.09852	128000	0.13503756	0.13503756	0.14769804	-0.05398335	177.99335	0.0	-95.54338	0.97566867	2.30968e-09	21.668723344802856
32	-191.7	33.60223	-139.0	-280.0	192.7	-54.377	23.687359	1.2400436	-85.93651	132000	0.11846525	0.11846525	0.10433178	-0.023051115	168.60332	0.0	-50.058723	0.9589443	1.296401e-09	22.310779809951782
33	-174.72728	36.779667	-126.0	-254.0	175.72728	-56.694157	21.669245	-1.8256559	-85.218124	136000	0.10142308	0.10142308	0.08657675	-0.023646537	166.3886	0.0	-37.957565	0.95925796	-2.30968e-09	22.939604997634888
34	-172.69565	23.620983	-119.0	-229.0	173.69565	-55.264935	20.924744	9.962571	-83.3526	140000	0.13665338	0.13665338	0.14446463	-0.051511396	102.45975	0.0	-26.256279	0.9566563	-1.0430813e-09	23.577770709991455
35	-167.04347	35.61934	-108.0	-275.0	168.04347	-54.407875	21.632986	1.243145	-80.82637	144000	0.14683123	0.14683123	0.107979834	-0.0585496	101.941284	0.0	-14.698761	0.9517906	1.0281801e-09	24.22094702720642
36	-152.84	18.561638	-119.0	-201.0	153.84	-51.218967	22.069248	10.804488	-80.441246	148000	0.1455414	0.1455414	0.107905045	-0.052210603	68.36089	0.0	-12.323135	0.9372374	4.4703483e-10	24.860435485839844
37	-151.34616	24.164408	-100.0	-199.0	152.34616	-48.179504	21.808865	6.767535	-78.2898	152000	0.1276398	0.1276398	0.13304059	-0.049945883	81.46623	0.0	-10.340317	0.925708	-7.0035455e-10	25.49840474128723
38	-157.6	55.927097	-87.0	-393.0	158.6	-48.04659	23.12688	0.35210323	-77.46706	156000	0.103796676	0.103796676	0.13844553	-0.03315812	403.65936	0.0	-197.8245	0.9172985	-1.4603138e-09	26.143624782562256
39	-148.1923	36.355106	-101.0	-244.0	149.1923	-49.325607	20.132566	2.5396852	-78.00182	160000	0.11462782	0.11462782	0.12220722	-0.053705215	164.32648	0.0	-28.360306	0.91287476	3.2782554e-10	26.783684968948364
40	-164.04167	71.539894	-103.0	-478.0	165.04167	-47.961674	19.901318	7.035533	-78.369064	164000	0.07839421	0.07839421	0.012853748	-0.0035103436	385.93512	0.0	-123.14325	0.88606536	-1.1324882e-09	27.437820434570312
41	-150.76923	23.167131	-115.0	-196.0	151.76923	-50.321423	19.93853	11.613483	-77.79137	168000	0.0847902	0.0847902	0.07443708	-0.04827166	104.47858	0.0	-25.229218	0.90153635	1.5795231e-09	28.095606088638306
42	-146.7037	26.79803	-92.0	-195.0	147.7037	-48.153736	21.324635	0.08224201	-77.099304	172000	0.10639173	0.10639173	0.10219792	-0.026810668	126.19196	0.0	-19.327522	0.8924517	3.218651e-09	28.73432731628418
43	-136.82759	24.24881	-92.0	-177.0	137.82759	-48.26511	20.548836	0.10472393	-74.91138	176000	0.08075694	0.08075694	0.065525286	-0.026175514	104.49969	0.0	-23.11544	0.888089	-1.6689301e-09	29.368103981018066
44	-142.48148	58.565174	-94.0	-419.0	143.48148	-43.80108	20.45499	2.4178333	-73.37078	180000	0.081493035	0.081493035	0.2807977	-0.024955459	418.5987	0.0	-199.8867	0.8797693	-5.9604643e-10	30.025928735733032
45	-131.06667	23.562588	-92.0	-194.0	132.06667	-46.208103	19.030712	1.8407965	-71.775055	184000	0.08916795	0.08916795	0.089102015	-0.041516397	136.70117	0.0	-28.010574	0.8753987	-3.874302e-10	30.670702695846558
46	-140.78572	21.200333	-109.0	-199.0	141.78572	-45.94099	19.38222	4.1861258	-72.54066	188000	0.09202348	0.09202348	0.10599999	-0.04834817	111.76923	0.0	-26.142128	0.87330985	-1.0281801e-09	31.31307053565979
47	-143.88889	53.852562	-94.0	-397.0	144.88889	-45.628757	20.328789	8.760349	-74.78768	192000	0.06717586	0.06717586	0.004811876	-0.015473155	282.19623	0.0	-93.615234	0.8652338	-6.4074995e-10	31.979045391082764
48	-130.31035	21.144989	-99.0	-192.0	131.31035	-46.830727	19.697422	7.9920664	-75.61517	196000	0.079302266	0.079302266	0.08297837	-0.031473447	129.85944	0.0	-34.893845	0.8605187	9.387732e-10	32.622663497924805
49	-139.25	27.668476	-97.0	-206.0	140.25	-45.535942	20.091051	8.603815	-75.057205	200000	0.11818921	0.11818921	0.11813105	-0.050684474	119.410904	0.0	-21.51162	0.85093385	-2.9206275e-09	33.257062673568726
