Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	23.77381	12.376871	81.0	9.0	23.77381	-0.08122799	0.06454457	0.14274158	-0.2429276	4000	0.13759522	0.13759522	0.002326692	-0.00527478	292.5555	0.0	-224.09344	0.6915171	-4.0233136e-10	1.2556533813476562
1	24.68323	13.153854	96.0	9.0	24.68323	14.114112	4.842809	19.311356	1.8897334	8000	0.20684683	0.20684683	0.035263725	-0.011794684	77.83869	0.0	-8.431801	0.69074357	1.5646219e-10	1.7610323429107666
2	25.8	15.885233	112.0	9.0	25.8	14.820229	5.9023952	23.051624	1.0827869	12000	0.19074576	0.19074576	0.04001436	-0.015291598	105.518555	0.0	-5.06765	0.68942624	9.76026e-10	2.2521629333496094
3	27.44138	15.51901	94.0	8.0	27.44138	15.9686365	6.6565266	23.215744	1.066509	16000	0.19043677	0.19043677	0.040878974	-0.018535478	82.20429	0.0	-1.6006393	0.6882319	-5.9604643e-10	2.733607053756714
4	27.645834	14.151692	112.0	9.0	27.645834	15.535327	7.110484	23.478893	0.5503537	20000	0.18418999	0.18418999	0.040408045	-0.021351498	75.2897	0.0	-3.4157867	0.6864709	-7.0035455e-10	3.231269359588623
5	26.6	16.03122	100.0	9.0	26.6	15.146218	6.8926597	23.119678	0.80651754	24000	0.19848216	0.19848216	0.038118325	-0.02583506	96.15524	0.0	-2.728302	0.68357027	4.4703483e-10	3.7587831020355225
6	28.55	16.064745	93.0	10.0	28.55	16.56568	6.9710875	23.795994	0.11058992	28000	0.1895528	0.1895528	0.034486316	-0.029117167	87.46796	0.0	-3.0231857	0.6827065	-1.192093e-10	4.262284755706787
7	28.683453	14.381761	75.0	11.0	28.683453	16.565464	7.6540947	25.758411	0.13520795	32000	0.19234243	0.19234243	0.040169984	-0.03060967	65.76303	0.0	-1.78965	0.68088734	4.3213366e-10	4.756441831588745
8	28.768116	15.254027	97.0	10.0	28.768116	17.49517	7.561458	28.799835	0.03596717	36000	0.18031703	0.18031703	0.04567994	-0.032378823	82.091736	0.0	-4.4136505	0.67742354	9.76026e-10	5.2811644077301025
9	32.69672	18.373133	113.0	9.0	32.69672	16.507849	7.0715213	26.586031	0.43219572	40000	0.15716796	0.15716796	0.032522514	-0.029607052	114.59992	0.0	-7.748314	0.67655236	8.1956386e-11	5.782365560531616
10	29.671642	17.090967	120.0	9.0	29.671642	18.27805	8.050842	27.691278	0.3556139	44000	0.18318877	0.18318877	0.033498615	-0.033466198	107.83771	0.0	-8.638145	0.67355686	1.0430813e-10	6.291510343551636
11	31.420635	17.076092	105.0	9.0	31.420635	17.275257	7.409135	29.320782	0.26405734	48000	0.16501787	0.16501787	0.034967322	-0.036270674	107.06687	0.0	-4.4996567	0.67204577	-1.1920929e-09	6.784220218658447
12	36.57798	22.060507	120.0	11.0	36.57798	18.239477	7.324269	28.326147	0.58863914	52000	0.14603569	0.14603569	0.031307906	-0.032085996	148.32602	0.0	-9.641754	0.67216563	1.6018749e-09	7.27818489074707
13	34.136753	18.498745	126.0	12.0	34.136753	21.23798	8.926918	30.662857	-0.37366414	56000	0.15185565	0.15185565	0.03112364	-0.037937306	119.31486	0.0	-11.248749	0.6677949	6.4074995e-10	7.767754077911377
14	36.145454	20.196686	108.0	9.0	36.145454	18.852482	8.241936	27.231016	0.4767217	60000	0.13988014	0.13988014	0.022939669	-0.03569015	124.54317	0.0	-4.0438614	0.6673855	6.3329936e-10	8.253573417663574
15	35.300884	17.98322	102.0	10.0	35.300884	19.104391	8.684947	28.67595	0.6476233	64000	0.16603668	0.16603668	0.027572684	-0.04210578	97.33155	0.0	-2.4934616	0.6657087	3.799796e-10	8.73864459991455
16	39.67	24.360647	179.0	10.0	39.67	20.196295	8.347527	30.773008	-0.36808908	68000	0.1329809	0.1329809	0.026297117	-0.032662667	160.39389	0.0	-7.9499817	0.66472095	1.7136335e-10	9.229695320129395
17	41.354168	22.092127	124.0	9.0	41.354168	22.948902	10.158971	39.079113	0.8743157	72000	0.13826245	0.13826245	0.030047644	-0.03200212	140.53009	0.0	-13.131256	0.6641098	-7.2270634e-10	9.729992151260376
18	38.796116	20.435246	123.0	11.0	38.796116	22.637766	9.91299	33.372406	0.34081614	76000	0.13684852	0.13684852	0.023467425	-0.039553363	119.65405	0.0	-6.3274765	0.66179746	-4.693866e-10	10.2344388961792
19	38.7549	24.922796	193.0	11.0	38.7549	20.909517	8.953194	30.826242	0.576254	80000	0.12609139	0.12609139	0.023095185	-0.034538593	180.05725	0.0	-12.012894	0.65956104	2.682209e-10	10.73761796951294
20	34.591305	18.409306	121.0	10.0	34.591305	21.696608	10.357622	34.546852	0.24830037	84000	0.13195805	0.13195805	0.02379462	-0.046393685	113.462715	0.0	-17.882668	0.6538971	-1.3411044e-10	11.235448837280273
21	40.7551	24.947317	136.0	9.0	40.7551	20.46125	8.878529	37.39833	0.91846764	88000	0.13478877	0.13478877	0.041084096	-0.03870554	176.06503	0.0	-15.801788	0.654089	1.4081597e-09	11.72137713432312
22	43.68132	23.25675	124.0	14.0	43.68132	21.721579	9.380908	33.576725	0.87119424	92000	0.15746924	0.15746924	0.03714224	-0.042147454	148.93126	0.0	-12.939545	0.65619856	8.419156e-10	12.221229791641235
23	42.276596	23.755585	120.0	9.0	42.276596	22.77665	9.957365	36.929314	1.2517052	96000	0.123025045	0.123025045	0.024816385	-0.039642226	140.48463	0.0	-8.045288	0.65302217	2.5331975e-10	12.725940942764282
24	41.894737	24.721382	128.0	10.0	41.894737	23.477057	10.003268	35.670433	0.7967794	100000	0.15324031	0.15324031	0.031042097	-0.048152864	140.72731	0.0	-2.4989471	0.6497449	-6.4074995e-10	13.218880891799927
25	41.635418	22.658295	113.0	10.0	41.635418	23.715403	10.417354	36.14791	0.726094	104000	0.13751294	0.13751294	0.029243348	-0.044493202	124.74715	0.0	-7.6062546	0.65022147	-8.940697e-11	13.715147733688354
26	45.18182	22.04775	124.0	13.0	45.18182	22.69642	10.172963	37.33257	0.25461507	108000	0.13274617	0.13274617	0.029997023	-0.046561733	117.52708	0.0	-5.943466	0.6470336	8.046627e-10	14.215815544128418
27	44.752808	24.731949	113.0	12.0	44.752808	24.512398	10.589903	39.653214	-0.09127137	112000	0.14103681	0.14103681	0.03770656	-0.04651483	147.98767	0.0	-12.981628	0.6471083	8.1211327e-10	14.70388412475586
28	42.698925	24.52288	149.0	13.0	42.698925	23.444801	10.880406	36.267376	0.079633266	116000	0.15140782	0.15140782	0.029642923	-0.05194827	152.15195	0.0	-5.3784027	0.6415458	-7.1525574e-10	15.20462942123413
29	45.04598	22.58415	121.0	14.0	45.04598	23.44807	10.40552	36.721966	0.7606801	120000	0.12269465	0.12269465	0.020483622	-0.04687642	130.53647	0.0	-3.2606583	0.6433685	1.0281801e-09	15.707018375396729
30	49.6375	25.552029	146.0	14.0	49.6375	23.276104	10.583535	37.012646	0.63641995	124000	0.12564358	0.12564358	0.023921581	-0.044971924	155.52187	0.0	-12.583191	0.6412865	-4.4703483e-10	16.210856676101685
31	45.313953	24.81291	138.0	14.0	45.313953	24.862694	11.006006	38.536556	0.18233383	128000	0.12818535	0.12818535	0.027856551	-0.04393974	180.74385	0.0	-11.7248535	0.6384461	-6.631017e-10	16.71073603630066
32	48.012196	25.76275	139.0	15.0	48.012196	25.504078	11.031879	38.817818	0.21712801	132000	0.1199052	0.1199052	0.021499315	-0.047628473	150.57878	0.0	-11.996628	0.63849014	1.0579825e-09	17.197591543197632
33	46.882355	26.113512	200.0	12.0	46.882355	25.317024	11.349525	38.249813	-0.9385582	136000	0.120184995	0.120184995	0.017257348	-0.047506914	154.90198	0.0	-2.7985687	0.6368286	4.61936e-10	17.69171714782715
34	53.756756	28.592104	138.0	14.0	53.756756	24.955524	11.2652	38.636425	1.0483888	140000	0.12705848	0.12705848	0.019939762	-0.04823596	151.1929	0.0	-13.225998	0.6390582	-4.4703483e-10	18.189380407333374
35	53.2027	23.027586	141.0	18.0	53.2027	27.31945	12.756263	44.01682	0.47985274	144000	0.13629296	0.13629296	0.022499219	-0.052119356	128.86684	0.0	-10.639984	0.63342565	1.4901162e-11	18.68980050086975
36	47.903614	23.518572	143.0	10.0	47.903614	24.199133	11.441213	42.414906	1.3709999	148000	0.12108802	0.12108802	0.03183244	-0.04933767	130.65367	0.0	-11.831276	0.6327764	5.2154064e-10	19.175602912902832
37	52.17105	28.871943	148.0	15.0	52.17105	27.098179	10.726228	40.14694	0.63611495	152000	0.1867825	0.1867825	0.031341087	-0.04069125	163.54681	0.0	-6.8480988	0.6328047	2.682209e-10	19.67013144493103
38	54.356163	31.951748	149.0	13.0	54.356163	26.126318	12.1958685	42.525158	-1.3323867	156000	0.1374579	0.1374579	0.019483509	-0.048770074	181.20212	0.0	-16.04358	0.6315875	4.246831e-10	20.17943549156189
