Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	23.660715	13.832257	76.0	8.0	23.660715	0.07818626	0.027161986	0.14834185	-0.012991726	4000	0.11226046	0.11226046	0.0022982305	-0.0043166503	319.67416	0.0	-240.1449	0.6922676	-6.2584876e-10	1.2297372817993164
1	25.915585	13.881199	71.0	9.0	25.915585	14.774893	5.289256	21.268843	1.8206962	8000	0.18627018	0.18627018	0.03371537	-0.010405734	79.29071	0.0	-12.387665	0.6918696	3.7252904e-10	1.6828181743621826
2	24.219513	12.431789	81.0	9.0	24.219513	14.911615	6.2398806	22.062914	1.2719624	12000	0.19528337	0.19528337	0.043956112	-0.014746843	59.76189	0.0	-1.7217484	0.6909361	-7.4505804e-11	2.1228744983673096
3	26.210526	16.033121	116.0	9.0	26.210526	14.561854	6.092048	21.283625	0.72509885	16000	0.17719606	0.17719606	0.03831069	-0.016395474	99.89224	0.0	-6.324585	0.6897852	-6.1839817e-10	2.5722928047180176
4	27.537931	16.120247	125.0	9.0	27.537931	14.506498	6.9729633	24.819942	0.054184437	20000	0.17151828	0.17151828	0.046471972	-0.01939745	102.29107	0.0	-10.416267	0.6888347	3.3527614e-10	3.0153844356536865
5	28.76087	17.46199	99.0	10.0	28.76087	15.87528	7.4507523	27.716908	-0.21398497	24000	0.17015189	0.17015189	0.0377585	-0.021723142	112.57768	0.0	-9.891899	0.6873252	-6.780028e-10	3.4741811752319336
6	27.108843	14.160945	75.0	9.0	27.108843	17.069407	7.670076	25.440338	0.27240115	28000	0.18824589	0.18824589	0.031310413	-0.026978543	66.64289	0.0	-3.9201202	0.68570715	3.5017728e-10	3.9071226119995117
7	26.637585	14.33783	89.0	8.0	26.637585	15.5994835	7.180136	23.822914	0.38410044	32000	0.18896216	0.18896216	0.03626922	-0.028586032	70.78814	0.0	-1.3053436	0.68324256	-9.536744e-10	4.351064205169678
8	29.345589	16.762783	93.0	9.0	29.345589	15.654469	6.7862687	23.133099	0.54707897	36000	0.15657303	0.15657303	0.027359791	-0.02802045	107.288414	0.0	-4.6635056	0.6822079	-1.11758706e-10	4.792479038238525
9	28.839417	17.1831	116.0	11.0	28.839417	17.043734	6.913081	25.157377	0.19813153	40000	0.16452496	0.16452496	0.029118493	-0.031228594	112.550644	0.0	-2.2816544	0.680135	1.333654e-09	5.236350774765015
10	33.445377	23.444445	157.0	9.0	33.445377	17.189245	7.1367545	26.92495	0.06435883	44000	0.14836548	0.14836548	0.031748146	-0.029341899	204.61867	0.0	-17.176773	0.6787117	-4.246831e-10	5.690800189971924
11	33.091667	21.578152	158.0	9.0	33.091667	19.977032	8.104422	29.583479	-1.0305624	48000	0.14840992	0.14840992	0.023831733	-0.03232461	160.20192	0.0	-5.298126	0.6776802	2.5331975e-10	6.127325057983398
12	33.083332	19.59106	111.0	9.0	33.083332	19.340527	8.482789	30.660673	-0.5578129	52000	0.14630006	0.14630006	0.027003534	-0.0334228	121.459625	0.0	-4.7914276	0.6767552	-5.662441e-10	6.564996719360352
13	30.875969	18.640627	113.0	11.0	30.875969	19.114254	8.635258	29.448828	0.6907721	56000	0.14789444	0.14789444	0.025677709	-0.03530539	111.231514	0.0	-2.3080063	0.6736417	4.4703484e-11	7.001953125
