Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	22.027624	11.554546	77.0	9.0	22.027624	-0.15450327	0.03409131	0.03814031	-0.22092877	4000	0.19972739	0.19972739	0.0037346564	0.0130664045	263.21994	0.0	-201.33777	0.6844249	-1.7881394e-10	1.2395529747009277
1	20.551546	10.194496	70.0	8.0	20.551546	12.90192	4.931486	18.650948	1.9584844	8000	0.24709463	0.24709463	0.037270546	0.008658353	49.50775	0.0	-5.6609955	0.6874194	-1.192093e-10	1.6964852809906006
2	21.5	9.948388	63.0	8.0	21.5	12.472632	5.0161524	18.716457	1.7454536	12000	0.21578835	0.21578835	0.037492886	-0.00049286196	42.26242	0.0	-4.5349464	0.6897607	1.4901161e-10	2.1471710205078125
3	22.71591	12.159871	74.0	8.0	22.71591	12.460178	5.366806	19.945282	1.1004261	16000	0.20997636	0.20997636	0.040629838	-0.00466298	56.51924	0.0	-3.0986023	0.6905939	-1.4901162e-11	2.5820953845977783
4	23.779762	13.17394	80.0	10.0	23.779762	13.678441	6.1595626	21.720032	0.72263944	20000	0.2224994	0.2224994	0.042931344	-0.010077825	67.53192	0.0	-1.3078156	0.6908544	1.3411044e-10	3.0272955894470215
5	27.0	15.019357	82.0	9.0	27.0	14.545836	6.242682	21.777061	1.00582	24000	0.19467193	0.19467193	0.03915658	-0.014031569	79.736496	0.0	-4.878624	0.6904649	-6.705522e-11	3.4900410175323486
6	28.12676	17.280968	89.0	9.0	28.12676	16.000551	6.9345245	27.159449	0.48979163	28000	0.19124304	0.19124304	0.048493326	-0.01693946	105.936516	0.0	-5.5535736	0.68963516	-1.192093e-10	3.9371752738952637
7	28.564285	16.289879	90.0	8.0	28.564285	17.03147	7.220491	25.795921	0.8167314	32000	0.18230587	0.18230587	0.040840693	-0.021182697	98.549416	0.0	-2.6043472	0.6885481	-4.4703484e-11	4.381397247314453
8	28.164286	16.830929	96.0	9.0	28.164286	16.901937	6.7062855	24.637535	-0.05318734	36000	0.14990199	0.14990199	0.030434962	-0.022096561	115.07407	0.0	-2.169815	0.68691206	-8.940697e-11	4.827122211456299
9	26.613333	13.956496	87.0	9.0	26.613333	17.262333	7.3276277	25.055542	-0.061476022	40000	0.16413882	0.16413882	0.028250404	-0.026207397	73.65796	0.0	-5.9829865	0.6853401	5.885959e-10	5.261368989944458
