Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
26	-240.9375	54.0098	-164.0	-396.0	241.9375	-63.99728	23.558918	15.694414	-90.768265	108000	0.10888107	0.10888107	0.0155658135	-0.047215782	174.50941	0.0	-69.01571	1.0136464	1.3709068e-09	18.272319316864014
27	-208.5	43.935875	-124.0	-314.0	209.5	-68.11	20.100655	0.35455656	-90.41473	112000	0.12532865	0.12532865	0.018097369	-0.05617725	185.68854	0.0	-121.9347	1.0075109	-1.6987324e-09	18.9351749420166
28	-225.52942	51.877815	-174.0	-407.0	226.52942	-57.014454	26.229307	8.663898	-86.54199	116000	0.091702834	0.091702834	0.012321292	-0.005361985	304.7688	0.0	-128.61609	0.9993971	-7.599592e-10	19.57425332069397
29	-219.0	33.814857	-162.0	-289.0	220.0	-62.426495	20.931368	1.0140657	-87.59325	120000	0.15336151	0.15336151	0.028866006	-0.060158294	150.19235	0.0	-44.895065	1.0008806	-4.4703484e-11	20.233407974243164
30	-215.83333	53.166664	-120.0	-303.0	216.83333	-60.41337	22.241219	1.2900896	-86.18147	124000	0.1466456	0.1466456	0.027517378	-0.049149655	136.48558	0.0	-18.514519	0.9930631	-9.834766e-10	20.89187479019165
31	-223.58824	88.124954	-121.0	-500.0	224.52942	-55.47793	25.789522	2.1917267	-87.40077	128000	0.09089584	0.09089584	0.013702019	-0.008199493	497.3927	0.0	-246.3994	0.97755843	-8.046627e-10	21.534070014953613
32	-203.94737	81.4096	-135.0	-500.0	204.89473	-60.94482	20.880733	4.329498	-88.72649	132000	0.09581134	0.09581134	0.025686143	-0.031147243	379.00806	0.0	-128.60796	0.96034396	-1.2069941e-09	22.16862177848816
33	-219.22223	77.6363	-128.0	-452.0	220.22223	-58.533657	20.416563	8.077501	-83.55921	136000	0.048146516	0.048146516	0.01996777	-0.03248438	467.99738	0.0	-262.8308	0.96502125	-1.3411044e-10	22.800162315368652
34	-170.36363	26.273985	-109.0	-216.0	171.36363	-60.313835	21.259537	1.3416529	-87.02688	140000	0.071966425	0.071966425	0.024881812	-0.028191956	190.36809	0.0	-106.80527	0.9730768	-7.301569e-10	23.433526754379272
35	-179.18182	23.532639	-132.0	-220.0	180.18182	-52.70938	22.516096	12.417849	-81.786385	144000	0.14990255	0.14990255	0.044845004	-0.047864314	91.09572	0.0	-19.693626	0.9693948	1.4901161e-10	24.07621192932129
36	-201.57895	84.40897	-132.0	-500.0	202.52632	-47.2556	25.19489	4.896996	-81.19321	148000	0.078857586	0.078857586	0.023136038	0.030577319	645.536	0.0	-400.2428	0.93326116	-2.2649764e-09	24.718592882156372
37	-167.43478	49.816032	-121.0	-339.0	168.43478	-62.207108	19.802795	3.204947	-84.9752	152000	0.054889936	0.054889936	0.012773067	-0.045671023	313.71878	0.0	-152.90573	0.94823086	9.23872e-10	25.36701989173889
