Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-164.73993	104.35864	50.52001	-578.7408	88.59091	0.11551851	0.090262726	0.41106778	-0.0988376	4000	0.02227594	0.02227594	0.0028774308	0.0003954165	11414.837	0.0	-8736.669	1.376281	1.6689301e-09	1.6354143619537354
1	-190.29433	109.49734	-5.309106	-542.974	92.83721	-91.08041	23.66388	-75.13364	-132.14731	8000	0.04168956	0.04168956	0.04151553	-0.0048836237	3287.096	0.0	-485.2583	1.3762083	-6.556511e-10	2.356412410736084
2	-151.29758	86.45365	5.8255534	-407.15744	91.37209	-92.93501	17.086184	-85.07884	-168.49796	12000	0.035488803	0.035488803	0.035698257	0.00014247137	2158.1016	0.0	-520.6306	1.3759019	8.940697e-11	3.0532453060150146
3	-157.99466	108.84727	82.86924	-483.58096	113.171425	-83.58883	27.896732	-73.122574	-172.15562	16000	0.04815345	0.04815345	0.04924231	-0.00459631	3290.5876	0.0	-803.45825	1.3780193	-2.384186e-10	4.100771903991699
4	-173.4174	114.38211	-25.191616	-569.2309	87.73333	-59.168438	36.714924	-42.783382	-190.3785	20000	0.04936656	0.04936656	0.050089657	-0.0040447866	4078.7065	0.0	-1915.2092	1.3757504	-6.556511e-10	4.816256761550903
5	-174.06383	88.64714	-48.543102	-389.2636	88.8	-96.75592	38.038334	-77.26963	-240.26561	24000	0.0717902	0.0717902	0.18638255	-0.0013035013	2551.2559	0.0	-1156.5349	1.3757666	3.5762787e-10	5.50055193901062
6	-166.66388	105.6555	23.226812	-504.0399	90.5	-97.75561	30.05137	-68.465164	-241.0492	28000	0.06510789	0.06510789	0.06435304	-0.004166214	3437.336	0.0	-1152.6338	1.3759549	-2.682209e-10	6.196241855621338
7	-170.78201	91.74361	-14.450388	-366.12933	86.5	-91.12853	29.768984	-48.05411	-254.21782	32000	0.054913342	0.054913342	0.045537435	-0.0045208726	1736.2147	0.0	-279.49512	1.3755208	-6.854534e-10	6.902533531188965
8	-160.74562	102.20781	-54.6831	-500.6059	83.25	-92.83261	26.102558	-67.48019	-201.40114	36000	0.052280508	0.052280508	0.13242872	-0.0020312245	2491.623	0.0	-845.7938	1.3751028	-1.192093e-10	7.612961769104004
9	-127.61874	75.98859	54.201073	-318.4056	111.08572	-87.482376	29.095684	-34.048653	-260.6984	40000	0.03810178	0.03810178	0.033252	0.0026081013	3502.7236	0.0	-1630.4197	1.3771597	1.4901161e-10	8.565312147140503
10	-179.09398	94.98617	10.358152	-379.37714	92.325584	-65.29853	25.394865	-39.382866	-168.0254	44000	0.065368265	0.065368265	0.057134327	-0.0013737153	2986.5872	0.0	-1847.4893	1.3759061	-1.1622906e-09	9.282110452651978
