Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-451.625	80.96594	-266.0	-500.0	452.0	0.08217114	0.09719776	0.22795063	-0.24383573	4000	0.04770119	0.04770119	0.0006646286	-0.0021890812	6735.1104	0.0	-6267.469	1.0911349	6.109476e-10	1.636193037033081
1	-500.0	0.0	-500.0	-500.0	500.0	-78.744095	9.512174	-18.906715	-87.37804	8000	0.056881938	0.056881938	0.0052328133	-0.0064160344	485.0172	0.0	-96.93442	1.0908793	9.983778e-10	2.2877719402313232
2	-500.0	0.0	-500.0	-500.0	500.0	-85.19931	10.001032	-21.351341	-95.833916	12000	0.04389361	0.04389361	0.0045583374	0.0045920275	401.03076	0.0	-62.928223	1.0901616	-5.066395e-10	2.914393901824951
3	-500.0	0.0	-500.0	-500.0	500.0	-84.04404	16.960522	12.393467	-98.806	16000	0.039041404	0.039041404	0.0035562739	-0.0025236343	329.89804	0.0	-46.677063	1.0910493	1.0430813e-10	3.5391123294830322
4	-488.25	31.087578	-406.0	-500.0	488.375	-71.62319	20.005405	17.179253	-98.41168	20000	0.028535813	0.028535813	0.002332545	-0.00070694444	510.08917	0.0	-165.01398	1.0890005	-6.854534e-10	4.161865234375
5	-478.875	50.80708	-345.0	-500.0	479.125	-83.721794	16.044714	42.51272	-99.86546	24000	0.071030706	0.071030706	0.010832311	-0.006482897	385.54977	0.0	-76.477356	1.089458	-5.811453e-10	4.820188283920288
6	-500.0	0.0	-500.0	-500.0	500.0	-79.74164	15.255935	-21.908798	-97.75853	28000	0.062721424	0.062721424	0.0064377612	0.0015823029	348.82703	0.0	-65.03305	1.0887878	2.5331975e-10	5.462723970413208
7	-475.125	65.813065	-301.0	-500.0	475.25	-84.46083	17.746693	-9.540827	-100.27746	32000	0.067038976	0.067038976	0.0061622076	-0.0021304789	338.43515	0.0	-94.54004	1.0898083	1.6242265e-09	6.107158660888672
8	-496.75	8.598692	-474.0	-500.0	496.875	-78.94024	17.978514	52.48795	-97.82167	36000	0.04864161	0.04864161	0.004802034	-0.004822112	408.73813	0.0	-99.72574	1.0887209	5.662441e-10	6.748600482940674
9	-498.125	4.9607835	-485.0	-500.0	498.25	-82.072784	17.069784	-24.630363	-97.55969	40000	0.05594533	0.05594533	0.006237233	-0.0059520835	402.1038	0.0	-76.30661	1.0884548	2.0861626e-10	7.3730621337890625
10	-483.375	43.985615	-367.0	-500.0	483.5	-80.493095	15.129397	-3.3896103	-99.9943	44000	0.043607492	0.043607492	0.0058169984	-0.003979839	411.84894	0.0	-39.52124	1.0870235	-1.7434358e-09	8.015681743621826
11	-473.875	69.120255	-291.0	-500.0	474.0	-82.420204	14.516795	-17.912891	-96.61157	48000	0.032429002	0.032429002	0.013664549	-0.0018873154	389.01642	0.0	-115.81973	1.0879892	-1.1771918e-09	8.678161382675171
12	-496.0	10.583005	-468.0	-500.0	496.125	-75.52423	21.10732	-6.931371	-98.30061	52000	0.09271568	0.09271568	0.01145566	0.0015954893	352.48334	0.0	-104.33241	1.0870764	1.937151e-10	9.320870637893677
