Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-202.08615	111.50434	-54.68494	-443.74985	94.78049	-0.1833596	0.033883583	0.10484117	-0.436786	4000	0.0343187	0.0343187	0.012797539	0.0011053688	15041.686	0.0	-13356.28	1.3780195	1.2218953e-09	1.6166589260101318
1	-208.73007	126.29774	-36.934006	-541.81934	99.675	-96.21475	35.738365	-70.97138	-153.706	8000	0.055545755	0.055545755	0.055985812	0.00063907384	3563.953	0.0	-487.13574	1.3785888	-7.1525574e-10	2.324120283126831
2	-227.16867	140.24266	-28.859	-535.5752	92.860466	-114.985954	42.309868	-80.58404	-177.37341	12000	0.07364075	0.07364075	0.07110985	0.004771105	3538.7446	0.0	-984.8523	1.3778946	-8.046627e-10	3.042661428451538
3	-222.81699	140.00665	-40.271866	-504.0027	92.666664	-129.83926	58.34773	-76.04586	-205.57805	16000	0.07322271	0.07322271	0.07304794	0.0052937623	2731.5225	0.0	-532.5608	1.3786944	1.3113022e-09	3.7754974365234375
4	-199.23636	127.42366	7.4555025	-489.36847	104.18421	-111.1276	47.042046	-77.27568	-206.6446	20000	0.07271253	0.07271253	0.06708209	0.0040289867	2747.9783	0.0	-923.3512	1.3795532	1.3113022e-09	4.478672742843628
5	-179.36255	110.35217	30.385302	-425.89972	92.906975	-90.66442	38.71476	-70.0184	-201.78644	24000	0.05507679	0.05507679	0.055161383	0.003041645	2529.092	0.0	-83.95679	1.3799201	1.7881394e-10	5.174356460571289
6	-203.63838	112.3174	-33.11985	-484.19257	99.45	-97.15026	29.995085	-77.860435	-176.1773	28000	0.087240025	0.087240025	0.08791908	0.0045727435	2301.2126	0.0	-491.5724	1.3800639	-8.9406965e-10	5.895083904266357
7	-192.9504	119.55777	1.774183	-590.84467	98.6	-102.81894	39.823185	-74.87713	-190.89935	32000	0.08164038	0.08164038	0.08285534	0.001510921	2917.6277	0.0	-462.8689	1.3805718	-8.3446505e-10	6.616737127304077
8	-225.19951	133.34749	20.168701	-463.5611	97.21951	-101.06442	36.02807	-78.178925	-221.46965	36000	0.059289396	0.059289396	0.059444513	0.0032056135	4086.2668	0.0	-656.61597	1.3805501	3.2782554e-10	7.333440780639648
9	-227.28336	126.56808	1.2600868	-482.99417	103.8421	-108.07645	38.349434	-83.58764	-189.16653	40000	0.055719703	0.055719703	0.056024335	0.0024766817	4402.741	0.0	-739.4558	1.3809006	-5.364418e-10	8.05880880355835
10	-197.30301	133.82576	-1.9699051	-478.87262	96.46342	-110.04007	28.482525	-96.10885	-193.32272	44000	0.05049726	0.05049726	0.051008265	-0.0019250439	3233.5852	0.0	-488.51562	1.3815198	2.0861626e-10	8.776017189025879
11	-198.44891	117.40805	-24.215805	-504.3442	93.40476	-111.11523	42.790962	-88.29284	-207.72757	48000	0.047484633	0.047484633	0.047983076	-0.002041516	2833.7744	0.0	-621.7456	1.3813692	1.3113022e-09	9.501957893371582
12	-171.97475	105.6639	-5.905285	-433.19766	99.775	-99.11919	24.898008	-88.98516	-198.28984	52000	0.07870063	0.07870063	0.07918677	-0.0024490887	2767.3718	0.0	-990.063	1.3810343	-5.364418e-10	10.203181505203247
13	-179.74069	115.99055	3.586867	-480.0629	101.38461	-77.96063	27.969336	-65.58836	-179.07353	56000	0.054671757	0.054671757	0.05484462	0.0002596463	3643.23	0.0	-739.2793	1.3809878	2.115965e-09	10.910329580307007
14	-192.63371	109.24161	-65.56887	-527.1252	102.97369	-96.67452	30.007704	-41.8834	-194.41618	60000	0.07334487	0.07334487	0.07037736	-0.0011050078	2713.203	0.0	-547.7849	1.3811536	3.5762787e-10	11.620145559310913
15	-194.4432	120.4992	48.62075	-503.51013	94.11905	-99.57065	27.655058	-89.97278	-206.22775	64000	0.044164095	0.044164095	0.043949675	1.5792608e-05	3632.7078	0.0	-598.5425	1.3811698	-1.192093e-10	12.336538314819336
16	-180.51143	107.56556	27.727493	-472.77158	91.72093	-106.29131	29.196274	-94.30185	-211.11945	68000	0.062341083	0.062341083	0.061459113	0.0001753497	3219.749	0.0	-794.31396	1.3815005	3.5762787e-10	13.03124713897705
17	-170.61282	99.158	6.1007442	-390.9077	99.25	-93.1159	19.21867	-87.345345	-216.01701	72000	0.04772755	0.04772755	0.047840834	-0.0036045646	2415.2988	0.0	-429.28906	1.3819139	-1.2814999e-09	13.737630605697632
18	-179.4654	115.81062	-15.346367	-509.18274	89.97727	-92.39513	32.493637	-79.59096	-214.22046	76000	0.046023093	0.046023093	0.04626163	-0.0012363095	3055.682	0.0	-655.6377	1.3812648	6.2584876e-10	14.446847915649414
19	-203.1923	111.339226	-35.095383	-485.24335	93.92857	-97.328186	32.10842	-73.23666	-200.66069	80000	0.049274202	0.049274202	0.049245957	0.0007939918	3760.7227	0.0	-544.20825	1.3811492	-1.1026859e-09	15.169004201889038
20	-182.16116	90.17686	-30.44417	-362.50577	101.20513	-108.62545	16.414942	-104.23288	-236.10965	84000	0.03169763	0.03169763	0.031806655	-0.0013100291	2707.055	0.0	-498.12646	1.3818969	2.0861626e-10	15.878329515457153
21	-188.23956	104.251144	3.7595203	-439.70953	97.14634	-103.28623	29.515259	-84.48763	-243.42642	88000	0.057556286	0.057556286	0.058107745	-0.0023327253	3240.8745	0.0	-863.0217	1.3814411	2.8014182e-09	16.605371713638306
22	-145.20642	85.180824	-0.7071812	-386.2322	96.902435	-92.92815	18.544334	-85.34856	-140.71219	92000	0.0519563	0.0519563	0.051415905	-0.0016610388	1993.9905	0.0	-586.01135	1.381648	1.0430813e-09	17.303590297698975
23	-199.50885	112.83074	-47.770454	-480.24695	101.38461	-84.06718	26.432178	-69.966385	-229.67865	96000	0.057372436	0.057372436	0.058559123	-0.0021119532	3350.1064	0.0	-1125.5974	1.3813913	-6.854534e-10	18.001540660858154
24	-173.21219	115.98035	-16.436518	-550.93164	92.93023	-97.540474	19.833694	-90.644745	-257.85745	100000	0.029544402	0.029544402	0.02939404	-0.0029785067	3254.9524	0.0	-132.25854	1.3817315	6.854534e-10	18.697962045669556
25	-173.66696	89.64911	4.4241815	-378.58575	97.17073	-92.22269	15.526115	-35.345726	-264.48596	104000	0.028608238	0.028608238	0.02860705	-0.00043852685	2358.9067	0.0	-43.4563	1.3815534	-8.940697e-11	19.40017080307007
26	-185.302	91.11907	-71.567184	-453.89444	99.875	-95.47708	23.677107	-76.60511	-286.873	108000	0.048050925	0.048050925	0.04792334	-0.004957758	1767.5588	0.0	-319.93213	1.3815573	-2.682209e-10	20.137815475463867
27	-202.9438	106.359955	5.646102	-410.94843	99.65	-97.78073	32.05287	-64.85268	-299.37607	112000	0.05661226	0.05661226	0.05704391	-0.00506736	2704.4014	0.0	-547.97705	1.3811549	-9.23872e-10	20.860568046569824
28	-177.35518	104.98212	-21.94086	-423.35773	92.53488	-104.09927	27.616047	-90.82455	-283.8292	116000	0.040040962	0.040040962	0.039742522	2.4480343e-05	2282.9004	0.0	-403.57007	1.3811398	-8.642673e-10	21.553874969482422
29	-186.89801	106.48975	-59.70538	-457.82376	96.731705	-100.170265	27.829012	-85.210396	-255.68124	120000	0.053934645	0.053934645	0.050132673	-0.0012388077	3123.8425	0.0	-673.978	1.3815186	-1.2814999e-09	22.285858631134033
30	-169.85323	86.42964	-1.8477656	-413.0362	92.06977	-99.97827	19.665276	-93.62844	-239.17491	124000	0.043417174	0.043417174	0.043400973	-0.0052143326	2040.1157	0.0	-258.97913	1.3816018	2.384186e-10	22.985453128814697
31	-176.71582	123.52887	-50.120327	-625.6797	95.2381	-94.710175	22.734673	-86.749886	-230.09868	128000	0.053914577	0.053914577	0.05559606	-0.0003571706	3018.3054	0.0	-786.3264	1.3814312	0.0	23.683728456497192
32	-149.62137	97.88331	-11.999292	-626.8222	99.333336	-89.407936	27.528063	-78.75614	-240.48465	132000	0.039640058	0.039640058	0.038611762	0.0004607463	3249.119	0.0	-729.89087	1.3815327	-2.9802322e-10	24.426774740219116
33	-215.22449	125.10663	-70.66428	-468.61087	103.52631	-82.0677	13.163597	-78.187126	-196.83801	136000	0.072700046	0.072700046	0.072866015	-0.0037670159	4522.177	0.0	-970.60547	1.3824031	-2.026558e-09	25.136226892471313
34	-162.58789	99.31756	15.629439	-373.6598	96.85366	-112.35039	12.0729	-89.9745	-167.3128	140000	0.03554808	0.03554808	0.035640363	-0.0022940263	3003.5742	0.0	-859.70874	1.3816636	8.046627e-10	25.862810373306274
35	-204.9678	119.07379	-38.26043	-495.78903	101.84615	-90.5008	27.534948	-80.47398	-263.19037	144000	0.058065303	0.058065303	0.058074623	-0.0029670987	3417.9612	0.0	-663.7925	1.3813744	5.364418e-10	26.579148292541504
36	-182.81152	99.872215	-26.047417	-423.29727	94.60976	-103.40714	28.745333	-90.04444	-253.83249	148000	0.050514523	0.050514523	0.0508056	0.0014363368	2687.155	0.0	-427.16895	1.3815566	3.874302e-10	27.27547812461853
37	-189.71571	123.46072	36.24903	-483.16937	94.7381	-97.15458	17.37191	-92.00542	-203.10687	152000	0.05173839	0.05173839	0.05157183	0.0004735874	3721.251	0.0	-417.5923	1.3821393	1.1622906e-09	27.986490964889526
38	-185.21284	97.172424	14.427264	-411.56363	95.95122	-112.76373	40.38762	-92.69482	-265.42883	156000	0.03835618	0.03835618	0.02533664	-0.004284033	2795.28	0.0	-983.5409	1.3818992	-2.682209e-10	28.686784029006958
39	-181.62964	111.865715	-46.724033	-440.55508	98.2	-93.450905	18.424706	-88.312836	-220.68254	160000	0.031364363	0.031364363	0.031381264	-0.002498185	2589.4133	0.0	-347.17822	1.3821998	9.23872e-10	29.387582540512085
40	-158.18892	104.43831	31.365667	-423.70456	100.76923	-99.95823	31.109692	-91.64087	-297.44284	164000	0.040341176	0.040341176	0.040550288	-0.0013668201	3091.454	0.0	-493.969	1.3818388	1.6093255e-09	30.117398738861084
41	-156.03725	109.36965	-0.0069783228	-529.5543	97.560974	-83.40716	22.808321	-76.944435	-284.63968	168000	0.036901657	0.036901657	0.040325407	-0.0049662436	4236.51	0.0	-313.8435	1.3816189	-1.2814999e-09	30.8475341796875
42	-158.6421	111.18816	13.987103	-495.05634	98.5	-89.05861	12.023709	-87.31456	-253.61996	172000	0.036119398	0.036119398	0.03616992	-0.0042998274	3637.3293	0.0	-522.60425	1.3817981	-1.7881393e-09	31.542324781417847
43	-184.64256	102.510025	-5.480343	-466.97086	92.558136	-90.57283	35.24882	-77.38558	-237.88539	176000	0.03640519	0.03640519	0.033201654	-0.003791244	3771.765	0.0	-890.9487	1.3814911	8.940697e-11	32.25400424003601
44	-169.19048	84.17411	1.2047485	-367.17157	94.0	-93.46076	9.955358	-92.19482	-213.74927	180000	0.047496945	0.047496945	0.047525324	-0.0025543375	2026.8313	0.0	-117.875	1.3818172	-2.9802322e-10	32.970959186553955
