Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-491.375	22.819605	-431.0	-500.0	491.5	0.062317323	0.10856096	0.22596166	-0.23468111	4000	0.03485604	0.03485604	0.05152904	-0.0039555198	6909.5957	0.0	-6520.528	1.0901577	-4.4703484e-11	0.7026162147521973
1	-500.0	0.0	-500.0	-500.0	500.0	-83.79715	11.243471	-41.72061	-95.20021	8000	0.041171744	0.041171744	0.040967632	-0.0020117997	399.2105	0.0	-77.981384	1.0904539	7.1525574e-10	1.3329567909240723
2	-500.0	0.0	-500.0	-500.0	500.0	-89.64379	9.385265	-51.39485	-99.45563	12000	0.05400788	0.05400788	0.046541598	0.00070919644	531.3374	0.0	-88.023895	1.0907495	-1.296401e-09	1.9618573188781738
3	-495.625	11.575162	-465.0	-500.0	495.75	-84.2645	14.403867	3.3599997	-99.05839	16000	0.034379873	0.034379873	0.029069584	-0.0012806896	432.9646	0.0	-60.22986	1.0911394	-4.1723253e-10	2.6130878925323486
4	-492.25	20.504572	-438.0	-500.0	492.375	-74.155495	16.058052	-28.43312	-98.33259	20000	0.04052415	0.04052415	0.026865624	0.0008565176	374.08963	0.0	-131.0986	1.0896463	-9.387732e-10	3.2516636848449707
5	-500.0	0.0	-500.0	-500.0	500.0	-82.38502	16.045475	-29.523954	-99.920296	24000	0.07023545	0.07023545	0.06298986	-0.0073189153	373.71863	0.0	-72.433685	1.0893139	1.4901161e-10	3.913748264312744
6	-500.0	0.0	-500.0	-500.0	500.0	-84.84233	16.865553	41.388443	-101.03566	28000	0.06544371	0.06544371	0.05840758	0.000912678	370.0055	0.0	-74.60892	1.0899665	-1.8179417e-09	4.561167001724243
7	-452.5	79.14228	-287.0	-500.0	452.875	-86.93321	16.412504	-21.183815	-102.21275	32000	0.06593885	0.06593885	0.062518135	-0.007134995	341.39096	0.0	-91.40163	1.090921	-2.384186e-10	5.194723129272461
8	-464.5	52.889034	-335.0	-500.0	465.0	-76.98227	19.259972	-11.217308	-100.62756	36000	0.04058942	0.04058942	0.031586356	-0.002712501	430.18478	0.0	-145.0278	1.0894678	4.0233136e-10	5.852869749069214
9	-496.125	10.252286	-469.0	-500.0	496.25	-83.98847	12.877072	-30.73017	-98.34534	40000	0.033240993	0.033240993	0.03501238	-0.002972376	355.261	0.0	-86.02606	1.0889857	-1.4156103e-09	6.4972779750823975
10	-473.375	32.572754	-401.0	-500.0	473.875	-70.1506	23.36502	10.6148205	-102.252655	44000	0.0890412	0.0890412	0.080350764	-0.0067183375	406.3746	0.0	-207.5268	1.0877414	1.1026859e-09	7.166045427322388
11	-487.75	32.410454	-402.0	-500.0	487.875	-83.78371	16.332506	-12.8933115	-100.60634	48000	0.059097502	0.059097502	0.062520765	-0.0044051404	456.5537	0.0	-144.5969	1.0879424	-1.4901161e-10	7.802318811416626
12	-441.375	70.737076	-324.0	-500.0	441.875	-75.85253	21.36856	25.315346	-102.4321	52000	0.06581576	0.06581576	0.060233522	-0.0040657837	353.77768	0.0	-107.41467	1.0877463	-7.301569e-10	8.4737708568573
13	-490.0	18.172781	-449.0	-500.0	490.25	-80.72475	17.023489	0.09846306	-99.644135	56000	0.054138985	0.054138985	0.05615534	-0.0042702863	341.51968	0.0	-76.44949	1.088097	2.2351741e-10	9.108504056930542
14	-487.625	32.741173	-401.0	-500.0	487.75	-81.590935	17.749968	2.1737127	-99.98801	60000	0.051986963	0.051986963	0.040621344	-0.005087788	349.20007	0.0	-81.01297	1.0877702	6.556511e-10	9.735201835632324
15	-406.55554	95.922554	-237.0	-500.0	407.1111	-77.00519	21.035364	-0.674911	-97.44208	64000	0.041547947	0.041547947	0.04070237	-0.0042098914	249.12294	0.0	-73.20798	1.0863059	3.427267e-10	10.370015859603882
16	-496.625	8.929411	-473.0	-500.0	496.75	-78.33105	18.827988	-15.115856	-101.80211	68000	0.04707038	0.04707038	0.04813448	-0.0051408354	297.89984	0.0	-72.86081	1.0869584	-8.1956386e-10	11.012585639953613
17	-474.25	65.52242	-301.0	-500.0	474.5	-85.75703	16.049603	-14.268072	-101.91925	72000	0.046654396	0.046654396	0.047680095	-0.0025969625	300.38147	0.0	-125.22984	1.0861719	-9.834766e-10	11.666876077651978
18	-464.5	52.578514	-355.0	-500.0	464.875	-75.56597	22.475355	-6.778264	-100.06157	76000	0.07889764	0.07889764	0.066061065	-0.008674409	355.6727	0.0	-123.73984	1.0855391	1.1622906e-09	12.306018829345703
19	-489.25	22.73626	-430.0	-500.0	489.625	-78.96974	19.393126	-8.703474	-100.61733	80000	0.059553023	0.059553023	0.060339577	-0.0054541985	184.75897	0.0	-48.187195	1.084052	-4.3213366e-10	12.946698904037476
20	-401.8889	88.17841	-265.0	-500.0	402.55554	-80.206474	21.442045	0.1494379	-99.82791	84000	0.08468831	0.08468831	0.098564416	-0.011740016	225.29341	0.0	-73.91283	1.0840524	1.475215e-09	13.606890439987183
21	-416.1111	94.916855	-233.0	-500.0	416.77777	-79.84035	20.086119	1.6360178	-98.605606	88000	0.059340227	0.059340227	0.18598941	-0.0047937124	192.01805	0.0	-40.331802	1.083681	8.642673e-10	14.241056442260742
22	-417.22223	97.460846	-242.0	-500.0	417.77777	-81.99596	19.259172	-10.284355	-101.09069	92000	0.06733964	0.06733964	0.06973621	-0.008071024	253.15897	0.0	-54.08734	1.081872	-2.2649764e-09	14.89538836479187
23	-471.5	49.0459	-377.0	-500.0	471.875	-75.57027	22.519468	-9.709481	-99.782104	96000	0.0626332	0.0626332	0.061245672	-0.008583673	312.3723	0.0	-117.487885	1.0819781	8.1956386e-10	15.560525178909302
24	-396.8889	60.010082	-303.0	-500.0	397.77777	-76.24059	22.090004	-2.3280196	-95.50358	100000	0.11933818	0.11933818	0.025159357	-0.018685764	226.57942	0.0	-83.62262	1.0799513	-1.475215e-09	16.223663330078125
25	-411.33334	83.59027	-292.0	-500.0	411.8889	-77.11495	20.44858	0.8633027	-97.713745	104000	0.05724686	0.05724686	0.060755543	-0.005637784	249.29666	0.0	-57.86676	1.0798099	-1.3411046e-09	16.899905681610107
26	-431.33334	84.854126	-238.0	-500.0	432.0	-76.568245	21.576418	3.9770346	-98.39472	108000	0.08572391	0.08572391	0.0063355695	-0.008848789	317.91574	0.0	-120.182434	1.0800962	-1.013279e-09	17.55727219581604
27	-401.66666	85.738625	-232.0	-500.0	402.33334	-80.9536	18.499577	8.65114	-99.882095	112000	0.05737596	0.05737596	0.0691635	-0.0071364306	215.66747	0.0	-66.9344	1.07878	-2.5331975e-10	18.198652982711792
28	-354.9091	86.55576	-236.0	-500.0	355.81818	-76.509834	22.52412	0.9561157	-98.87402	116000	0.07238781	0.07238781	0.036869507	-0.012777463	174.14853	0.0	-63.45205	1.0776279	2.8312205e-10	18.83595633506775
29	-427.77777	81.08538	-308.0	-500.0	428.33334	-78.383606	21.359138	-6.647707	-98.234924	120000	0.048539873	0.048539873	0.04455629	-0.0077709123	335.9929	0.0	-72.81406	1.0798178	1.1622906e-09	19.46646785736084
30	-354.0	76.42346	-215.0	-468.0	355.0	-74.471436	21.023739	1.068871	-99.98393	124000	0.10614006	0.10614006	0.101122834	-0.019289736	215.43657	0.0	-51.085083	1.0755464	1.9818545e-09	20.124231815338135
31	-373.2	105.27184	-217.0	-500.0	373.9	-76.93117	23.259663	-5.385203	-98.67933	128000	0.089613415	0.089613415	0.082645185	-0.015786663	266.10037	0.0	-78.78496	1.0745628	1.2367963e-09	20.79083776473999
32	-438.44446	74.972755	-285.0	-500.0	439.0	-73.3532	21.481058	-0.5393667	-97.96616	132000	0.076238014	0.076238014	0.07027881	-0.011358483	316.15024	0.0	-84.21294	1.0749466	-2.1010638e-09	21.443966150283813
33	-347.45456	66.32888	-227.0	-458.0	348.45456	-76.71569	21.889347	2.1093788	-98.72407	136000	0.11034269	0.11034269	0.09936348	-0.020462742	226.67813	0.0	-96.1098	1.0709417	1.4901161e-10	22.07097601890564
34	-328.58334	63.35806	-201.0	-425.0	329.58334	-74.17986	22.398582	-7.3137527	-96.62294	140000	0.11676269	0.11676269	0.10055521	-0.020682586	184.56548	0.0	-40.39998	1.069463	5.811453e-10	22.70077395439148
35	-302.53845	63.56416	-211.0	-453.0	303.53845	-71.89908	24.696293	11.404345	-96.22789	144000	0.12864296	0.12864296	0.14138137	-0.025013287	174.94577	0.0	-60.005882	1.066728	-8.1956386e-10	23.339282751083374
36	-338.63635	98.08463	-230.0	-500.0	339.45456	-70.96776	23.55752	11.747898	-94.32599	148000	0.08799624	0.08799624	0.07884018	-0.022657188	218.12762	0.0	-54.780533	1.0660012	-1.1324882e-09	23.98612141609192
37	-329.75	70.101265	-224.0	-429.0	330.75	-70.85408	23.956251	4.155551	-96.22094	152000	0.09481912	0.09481912	0.08367898	-0.024220183	134.61922	0.0	-40.513863	1.0640706	-1.4901161e-10	24.632981538772583
38	-331.66666	109.47856	-186.0	-500.0	332.5	-64.64064	27.509459	6.9110446	-95.23741	156000	0.1266732	0.1266732	0.113241784	-0.017307673	469.24078	0.0	-188.01178	1.057381	5.960465e-11	25.27069640159607
39	-271.35715	64.90059	-160.0	-386.0	272.35715	-73.19795	20.459608	-2.649335	-95.637886	160000	0.07875068	0.07875068	0.07654611	-0.02171693	221.29753	0.0	-104.37733	1.0601628	-1.4901161e-10	25.911425828933716
40	-282.23077	67.373985	-166.0	-435.0	283.23077	-65.99428	24.716202	-2.1295533	-94.144936	164000	0.12803051	0.12803051	0.13590685	-0.03250139	129.3495	0.0	-39.26835	1.0563287	-2.2500752e-09	26.55565595626831
41	-269.85715	48.240253	-199.0	-368.0	270.85715	-69.606766	23.119123	0.6946907	-94.15864	168000	0.13124184	0.13124184	0.15894409	-0.03145919	124.628044	0.0	-35.14379	1.055825	-7.748604e-10	27.22248363494873
42	-257.53333	54.798862	-181.0	-382.0	258.53333	-64.27187	25.106354	5.1600795	-93.03836	172000	0.13278918	0.13278918	0.128693	-0.030574765	131.90904	0.0	-40.155922	1.0508118	7.4505804e-11	27.866786241531372
43	-277.0	88.46953	-162.0	-500.0	277.92856	-61.56452	26.761591	6.058773	-91.67409	176000	0.12941968	0.12941968	0.09435523	-0.02453479	408.42618	0.0	-162.12633	1.0441068	1.1473894e-09	28.50179433822632
44	-239.5625	45.69049	-146.0	-309.0	240.5625	-67.8659	19.607002	8.517956	-92.020775	180000	0.09216557	0.09216557	0.088772714	-0.027100148	199.64781	0.0	-92.79025	1.0424769	2.1010638e-09	29.140273332595825
