Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	22.71591	11.88386	95.0	8.0	22.71591	-0.2628761	0.06629754	-0.03686916	-0.44081676	4000	0.16317809	0.16317809	0.5090784	0.007517912	280.97037	0.0	-215.96765	0.6888009	-7.4505807e-10	1.2451832294464111
1	23.505882	12.803146	89.0	9.0	23.505882	13.509106	5.0847387	19.589148	1.8388879	8000	0.22361715	0.22361715	0.21910676	0.00782955	74.749725	0.0	-11.9888	0.69000965	-2.5331975e-10	1.709960699081421
2	24.048193	14.563449	99.0	8.0	24.048193	14.422056	5.7138934	21.227488	0.9218719	12000	0.18230207	0.18230207	0.17978753	0.00031067204	89.69886	0.0	-7.3686447	0.69135886	0.0	2.1524927616119385
3	22.954023	12.019053	80.0	9.0	22.954023	14.45504	6.5980487	23.308496	1.0133817	16000	0.19645879	0.19645879	0.113338456	-0.0038827967	59.81674	0.0	-3.291973	0.6914657	-1.4901161e-10	2.5907132625579834
4	23.5	12.487759	69.0	9.0	23.5	13.752764	5.9650044	20.202282	1.0479395	20000	0.21920696	0.21920696	0.22145148	-0.007895514	54.3622	0.0	-1.6648788	0.6912963	4.4703484e-11	3.027024269104004
5	24.52469	13.914731	91.0	9.0	24.52469	13.78328	6.525213	21.187834	0.52024597	24000	0.1740693	0.1740693	0.14603429	-0.010423759	78.560936	0.0	-3.2605896	0.6907038	-9.0152025e-10	3.507861375808716
6	26.453333	14.100868	91.0	10.0	26.453333	14.859375	6.408135	23.458773	0.5929877	28000	0.1730162	0.1730162	0.14502186	-0.014801381	77.44638	0.0	-3.2950363	0.6898093	1.0207295e-09	3.9465878009796143
7	25.310127	13.090678	74.0	9.0	25.310127	15.35195	6.6052737	23.001204	0.618387	32000	0.18655725	0.18655725	0.16338566	-0.017668357	62.467636	0.0	-1.7381973	0.6884106	4.842877e-10	4.396320343017578
8	28.070423	18.094296	125.0	9.0	28.070423	14.882458	6.3742237	21.91695	0.36155692	36000	0.17576419	0.17576419	0.2009731	-0.019452084	126.79916	0.0	-6.9569473	0.6872364	-6.854534e-10	4.838151931762695
9	26.453333	13.508312	77.0	8.0	26.453333	16.660707	7.458238	24.301733	0.30666456	40000	0.17365675	0.17365675	0.15122254	-0.024087103	66.911026	0.0	-5.8348236	0.6861161	-1.1920929e-09	5.274685621261597
10	26.986486	14.612096	81.0	9.0	26.986486	15.001874	6.883167	24.587114	0.21955287	44000	0.15623868	0.15623868	0.14511704	-0.022884838	82.406746	0.0	-4.004463	0.68458563	-2.682209e-10	5.723724603652954
11	27.743055	16.739735	112.0	9.0	27.743055	15.9455185	6.7200923	22.960045	0.2413907	48000	0.16748935	0.16748935	0.4116744	-0.027471637	96.09651	0.0	-3.404602	0.6832075	7.5250867e-10	6.163427352905273
12	31.234375	17.535002	99.0	11.0	31.234375	16.941708	7.9355817	30.495846	-0.52215266	52000	0.14884627	0.14884627	0.14814788	-0.022358414	119.726036	0.0	-12.805	0.68198156	-1.0728836e-09	6.603398323059082
13	29.679104	18.424757	118.0	9.0	29.679104	17.54121	7.409333	27.009907	-0.21943435	56000	0.1487108	0.1487108	0.15750511	-0.028545933	113.28008	0.0	-4.001877	0.68061614	1.4156103e-10	7.0698347091674805
14	30.480917	18.048006	93.0	10.0	30.480917	17.636484	8.144935	27.97715	0.16098988	60000	0.14688347	0.14688347	0.15419446	-0.02779869	110.76889	0.0	-4.136139	0.6788784	2.9802322e-10	7.519461393356323
15	32.325203	19.890553	132.0	10.0	32.325203	18.769207	7.547003	26.004387	-0.11349866	64000	0.1502801	0.1502801	0.15498692	-0.03122908	136.90428	0.0	-1.4936218	0.67637116	4.4703483e-10	7.965075492858887
16	31.698412	18.463722	97.0	10.0	31.698412	19.042534	7.636222	26.90333	0.32914096	68000	0.16027635	0.16027635	0.17790803	-0.033324	107.74273	0.0	-1.1634216	0.67554075	6.109476e-10	8.415860414505005
17	33.166668	20.385588	127.0	9.0	33.166668	18.582565	7.9633045	27.569891	0.3182725	72000	0.1501273	0.1501273	0.14806421	-0.033111095	126.93492	0.0	-1.011261	0.6748298	-1.11758706e-10	8.86500334739685
18	32.94215	20.40025	137.0	9.0	32.94215	20.09096	8.450636	30.239801	-0.3491978	76000	0.15745904	0.15745904	0.13650443	-0.03665516	145.29105	0.0	-15.628082	0.6722529	-1.5348196e-09	9.314210176467896
19	33.260506	20.197123	144.0	10.0	33.260506	17.603489	8.484995	32.287548	-0.18005824	80000	0.13292103	0.13292103	0.1487096	-0.03326494	129.20564	0.0	-8.429703	0.6727965	5.1409005e-10	9.773180961608887
20	32.23577	16.721088	93.0	11.0	32.23577	19.354507	9.1251135	29.802216	-0.07117379	84000	0.13600208	0.13600208	0.13787037	-0.034256868	97.85136	0.0	-11.595573	0.6696622	4.3958426e-10	10.216448545455933
21	36.109093	20.644762	109.0	10.0	36.109093	17.89881	7.8554106	27.516354	0.72448283	88000	0.13402034	0.13402034	0.17418116	-0.033227	132.83455	0.0	-12.877159	0.6685046	-1.0430813e-09	10.668441772460938
22	38.259617	22.278826	113.0	9.0	38.259617	20.648	8.541821	30.196625	0.44549227	92000	0.12949596	0.12949596	0.12039642	-0.03414648	151.84665	0.0	-8.310913	0.66796935	-1.4379621e-09	11.122494459152222
23	35.642857	20.901495	111.0	12.0	35.642857	21.452425	8.649055	31.404253	0.3996114	96000	0.14774123	0.14774123	0.13358505	-0.043076657	130.7859	0.0	-6.2247314	0.6649577	-1.2665988e-10	11.571844100952148
24	38.728157	25.776558	133.0	9.0	38.728157	21.431168	8.775733	31.011673	-0.11196339	100000	0.1354819	0.1354819	0.13480406	-0.038904134	183.2904	0.0	-4.36467	0.6625458	1.0430813e-10	12.017565488815308
25	38.40777	23.553877	126.0	10.0	38.40777	22.117235	9.915802	33.692497	0.64035386	104000	0.12750533	0.12750533	0.14076959	-0.04074102	155.30583	0.0	-5.9154816	0.6614448	4.61936e-10	12.456578493118286
26	38.504856	23.215275	111.0	10.0	38.504856	21.44459	9.612872	34.993687	1.093791	108000	0.11816729	0.11816729	0.068775296	-0.034487296	162.29916	0.0	-14.362289	0.6616765	-6.705522e-11	12.896009922027588
27	39.73	24.675032	132.0	10.0	39.73	22.866705	9.046808	34.35982	0.46090007	112000	0.14114694	0.14114694	0.13606597	-0.043846935	155.35832	0.0	-4.45932	0.6574444	9.685754e-10	13.33997106552124
28	45.252872	24.095222	130.0	13.0	45.252872	22.46708	9.430189	34.055065	0.7621865	116000	0.13942082	0.13942082	0.1488457	-0.03688749	166.1267	0.0	-9.649063	0.6595412	5.066395e-10	13.811009407043457
29	38.46154	21.519634	122.0	10.0	38.46154	23.377539	10.228682	34.856934	0.5059251	120000	0.11745844	0.11745844	0.5654364	-0.042170417	138.26738	0.0	-10.33683	0.65585214	-1.4901161e-10	14.253243446350098
30	46.89412	30.928389	182.0	12.0	46.89412	20.90461	9.26993	33.00665	-0.53874344	124000	0.1155977	0.1155977	0.13035876	-0.03129032	282.27933	0.0	-47.031555	0.6564223	-1.2144447e-09	14.698343276977539
31	39.99	25.595505	171.0	9.0	39.99	25.909695	9.814732	38.986534	0.42914253	128000	0.13861048	0.13861048	0.12280508	-0.047934912	178.24585	0.0	-23.851974	0.6533224	5.1409005e-10	15.144132614135742
32	41.31579	19.091063	106.0	12.0	41.31579	23.099365	10.618815	41.18249	1.3223983	132000	0.11268241	0.11268241	0.09907305	-0.042530853	113.998566	0.0	-9.151421	0.6547275	1.296401e-09	15.60283637046814
33	43.32967	24.180664	156.0	10.0	43.32967	22.2827	9.820096	35.113323	0.7687833	136000	0.12470649	0.12470649	0.1296702	-0.04140118	158.82605	0.0	-15.733704	0.65184474	-9.685755e-11	16.045482873916626
