Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-185.86975	120.84479	18.767418	-507.98767	86.68889	0.2620781	0.0458957	0.34977782	0.15116173	4000	0.029895054	0.029895054	0.0008274218	0.0011695212	14825.141	0.0	-11787.619	1.3850682	-1.2218953e-09	1.5969674587249756
1	-197.22752	122.04827	-11.099205	-504.4696	90.34091	-99.65157	28.145931	-83.95972	-161.99414	8000	0.036785446	0.036785446	0.006260299	0.00225126	3703.245	0.0	-515.499	1.3851202	2.682209e-10	2.2991812229156494
2	-163.39532	90.132996	-17.522234	-436.68088	90.13636	-110.09351	34.210457	-91.210754	-187.9326	12000	0.04908231	0.04908231	0.00607993	0.00016944885	2242.692	0.0	-895.68396	1.3853139	7.4505807e-10	3.0200233459472656
3	-184.82753	126.01719	20.622688	-535.13947	90.068184	-98.85364	39.21268	-68.347244	-183.93968	16000	0.04926877	0.04926877	0.0048252386	0.00098793	3541.2158	0.0	-347.0818	1.3852607	-6.2584876e-10	3.7342545986175537
4	-187.52292	114.58369	15.018459	-418.64575	95.09091	-100.18175	41.533337	-79.31758	-207.25017	20000	0.051716655	0.051716655	0.005529738	-0.0006857815	5122.55	0.0	-2273.0706	1.3851628	1.2516975e-09	4.634979724884033
5	-199.67775	128.77887	14.720555	-541.9032	91.37209	-105.88831	37.19253	-51.205673	-205.56656	24000	0.044750303	0.044750303	0.0037533492	-0.00030819036	3272.3203	0.0	-1093.7322	1.3852136	-8.3446505e-10	5.311838388442993
6	-179.36137	108.85654	-18.450697	-459.1379	84.82979	-85.51766	40.182194	-57.612648	-214.4236	28000	0.04466662	0.04466662	0.004487452	-0.0011943947	2748.6846	0.0	-1038.2407	1.3853025	-2.2947788e-09	5.99711012840271
7	-194.06677	118.63745	3.3669083	-521.19977	86.608696	-109.77481	41.783157	-74.77982	-197.488	32000	0.07487721	0.07487721	0.0072829747	0.0015993448	2231.1807	0.0	582.86035	1.3851292	2.9802324e-11	6.6911396980285645
8	-210.59557	126.33149	-27.81777	-464.36328	94.0	-126.45701	46.4191	-74.791016	-245.25624	36000	0.06551109	0.06551109	0.006017489	0.00010121834	2942.8455	0.0	-1199.1611	1.3851588	6.854534e-10	7.387393236160278
9	-162.9431	115.638985	36.789413	-538.3935	89.5	-98.4974	42.959106	-48.11598	-255.69762	40000	0.04515774	0.04515774	16.745405	-0.0020776035	2798.882	0.0	-574.49756	1.3853294	-1.847744e-09	8.08829402923584
10	-166.68024	99.97834	-1.046881	-482.48	93.942856	-99.087906	46.718475	-39.269623	-263.5856	44000	0.064425156	0.064425156	0.020305093	8.136308e-05	3612.3516	0.0	-1775.5214	1.3850087	-3.874302e-10	8.97693681716919
11	-160.27731	93.15303	17.36923	-436.95	92.51163	-80.02807	33.376266	-19.631273	-199.59036	48000	0.03413512	0.03413512	0.0029802478	-0.0010847592	2232.946	0.0	-803.10583	1.3851788	2.9802322e-10	9.685766220092773
12	-163.36322	88.00687	10.471642	-404.7241	89.818184	-97.701935	36.010918	-43.62389	-192.4612	52000	0.052140485	0.052140485	0.0048254714	-0.0008433771	1807.7554	0.0	-855.375	1.3851571	-8.9406965e-10	10.375106573104858
13	-165.27168	78.52729	-60.972507	-448.98013	89.65909	-88.80561	33.85489	-34.597195	-233.62816	56000	0.041476145	0.041476145	0.030613588	-0.0013667833	1328.4623	0.0	-536.1127	1.3851669	-2.115965e-09	11.07623553276062
14	-163.16685	94.36308	-36.0438	-416.35474	90.51163	-84.28212	26.586542	-42.33693	-211.50517	60000	0.0650044	0.0650044	0.0061116843	-0.000555305	1588.8739	0.0	-503.1665	1.3852842	3.5762787e-10	11.798092126846313
15	-173.01073	106.094795	16.43201	-483.79025	91.18604	-106.10947	36.16435	-32.697147	-207.08308	64000	0.056308795	0.056308795	0.009097959	-0.0026146043	3323.8643	0.0	-1087.9387	1.3851377	1.2814999e-09	12.491456031799316
16	-170.65233	100.72479	-42.73873	-509.53864	88.53333	-98.67384	35.231724	-48.526207	-218.57297	68000	0.049464922	0.049464922	0.0050018546	-0.0010320517	2399.2776	0.0	-1032.4053	1.3851187	7.4505807e-10	13.173692226409912
17	-168.17049	94.87945	-15.069477	-399.6134	92.860466	-100.86195	35.37103	-16.830246	-211.6981	72000	0.04723793	0.04723793	0.004529006	-0.0028704673	2296.8406	0.0	-459.96277	1.3851238	9.536744e-10	13.880445718765259
18	-175.09067	99.51783	-1.1870788	-414.29004	94.02381	-72.13054	37.08718	-7.872037	-219.41873	76000	0.04590095	0.04590095	0.009788489	-0.0026869606	2460.2112	0.0	-1308.8955	1.3849638	8.642673e-10	14.567163944244385
19	-162.70818	77.03422	-31.716011	-354.6911	89.02273	-76.22625	30.562498	-14.000618	-202.71465	80000	0.046894126	0.046894126	0.0051849387	-0.0017471581	1649.1832	0.0	-991.00116	1.3851563	2.9802324e-11	15.261753797531128
20	-173.98672	106.74018	12.941497	-426.14114	89.818184	-95.4675	35.241184	-36.647026	-196.18166	84000	0.047356747	0.047356747	0.09483299	-0.0021330873	1929.317	0.0	-969.0252	1.3849927	-2.9802324e-11	15.934948921203613
21	-148.61057	78.623474	3.1176476	-409.02325	86.31111	-87.78236	32.831562	-41.37073	-208.77176	88000	0.052177563	0.052177563	0.00854854	-0.0028188382	1958.5137	0.0	-900.61316	1.385135	8.9406965e-10	16.62806248664856
22	-165.27184	95.91497	-31.249485	-403.56714	89.34091	-90.16299	35.584538	-21.493078	-225.12021	92000	0.050778907	0.050778907	0.006285754	-0.0033060885	2023.2959	0.0	-700.8425	1.3850615	1.4901161e-10	17.325337171554565
23	-148.85701	74.82039	-58.66033	-356.07535	88.04444	-85.41536	34.386536	-57.141346	-206.20575	96000	0.05146174	0.05146174	0.004917214	-0.0015205458	1477.5845	0.0	-840.3246	1.38502	-4.768372e-10	18.015073776245117
24	-169.28523	85.576164	-46.528267	-358.47797	96.92683	-94.4727	31.38	-47.398193	-197.809	100000	0.04831403	0.04831403	0.0030001404	-0.0021525894	1116.9962	0.0	-571.8136	1.3849059	1.4901161e-10	18.72149658203125
25	-170.28745	98.26278	26.308998	-433.15704	97.12195	-96.20666	36.178288	-23.569038	-241.5621	104000	0.075872764	0.075872764	0.0070465426	-0.0034700925	1808.4017	0.0	-664.8672	1.3846685	-5.364418e-10	19.441747188568115
26	-200.97516	112.733086	17.092072	-465.76526	101.38461	-88.92216	33.49333	-37.70084	-193.53842	108000	0.042803902	0.042803902	0.031058569	-0.0025719823	3349.6067	0.0	-1652.6333	1.3848047	-7.1525574e-10	20.141638040542603
27	-187.48639	108.1905	36.73873	-527.69073	89.77273	-102.79963	40.527077	-21.4354	-201.73103	112000	0.0542806	0.0542806	0.0033438369	-0.003155765	3129.7466	0.0	-1185.5061	1.3848896	5.364418e-10	20.832801818847656
28	-163.5175	82.22831	-46.87571	-408.65945	94.28571	-90.79172	41.370697	37.07337	-195.44482	116000	0.037836295	0.037836295	0.0028357946	-0.0033444262	2664.7134	0.0	-1578.8287	1.3848075	1.192093e-10	21.540032148361206
