Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-191.96977	125.51655	12.213875	-556.48346	87.8	0.12818938	0.106268354	0.42070836	-0.12611108	4000	0.033193618	0.033193618	0.0028148352	0.0006520448	15652.536	0.0	-10859.383	1.37621	-5.9604643e-10	1.6115219593048096
1	-188.92136	95.58503	25.836649	-447.73328	93.2619	-104.097626	0.016389616	-103.82523	-104.10548	8000	0.031286262	0.031286262	0.0036463167	-0.00069682184	2634.802	0.0	-24.38501	1.3762702	-9.834766e-10	2.329101800918579
2	-178.56876	112.96178	8.304013	-535.7358	94.2619	-99.16803	0.04878767	-97.739426	-99.179085	12000	0.028653797	0.028653797	0.003339322	-0.000107883454	3731.2878	0.0	-9.1657715	1.3763536	-1.3113022e-09	3.0592286586761475
3	-188.77296	110.92823	23.762897	-571.217	92.04651	-96.20303	0.022625528	-95.810585	-96.21148	16000	0.059398185	0.059398185	0.006921221	-0.004403659	3175.207	0.0	-82.04053	1.3764293	-9.834766e-10	3.786353826522827
4	-169.41643	125.24665	-1.4861796	-598.7719	90.25	-105.24291	0.0186295	-104.831566	-105.25053	20000	0.04487091	0.04487091	0.0052294307	-0.00017553479	4609.951	0.0	-52.927734	1.3765614	-8.940697e-11	4.495698690414429
5	-165.25427	83.45886	-68.995476	-412.41614	86.108696	-100.27752	0.21325512	-98.57472	-100.462425	24000	0.025124963	0.025124963	0.0029720042	-0.0025150431	2134.3982	0.0	-136.19287	1.3759143	2.3543836e-09	5.17926549911499
6	-188.46109	96.11966	-54.816364	-390.9658	89.75	-95.22567	3.5646641	-91.20173	-98.89532	28000	0.04332389	0.04332389	0.0047369357	-0.0025432757	2745.418	0.0	-68.62207	1.3761506	7.748604e-10	5.87499737739563
7	-193.00786	109.1637	-60.85166	-590.08276	88.8	-99.8334	5.740596	-88.571236	-116.27961	32000	0.073019534	0.073019534	0.008439339	-0.0032291005	3156.0244	0.0	-1441.5676	1.3766968	-1.0728836e-09	6.575422048568726
8	-167.82112	80.580315	30.363066	-371.9868	88.17778	-100.301895	25.433218	-70.783905	-160.68019	36000	0.036063857	0.036063857	0.003750578	-0.0042554876	2038.2289	0.0	-666.0969	1.3761804	6.2584876e-10	7.274723529815674
9	-163.93027	97.22474	6.8766623	-440.3695	88.577774	-84.56437	17.05651	-73.94731	-147.83733	40000	0.059895553	0.059895553	0.009236026	-0.0013493097	2225.0698	0.0	-693.88196	1.376088	2.384186e-10	7.985764265060425
10	-168.65907	98.19712	20.30458	-417.61667	88.77778	-97.28334	36.913784	-63.7386	-179.19261	44000	0.03227551	0.03227551	0.002972873	-0.0035131208	2453.2437	0.0	42.507324	1.3761295	2.7418137e-09	8.671591997146606
11	-157.80829	84.62974	16.950872	-388.81998	90.83721	-95.76026	28.019943	-63.759907	-180.16504	48000	0.057725992	0.057725992	0.0064972583	-0.0009039291	1908.4796	0.0	-808.8092	1.376278	-3.874302e-10	9.37658977508545
