Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-500.0	0.0	-500.0	-500.0	500.0	0.11874893	0.14833918	0.5020776	-0.2121967	4000	0.030463912	0.030463912	0.0008835632	0.00060317304	7069.3643	0.0	-6574.1626	1.094658	1.4454127e-09	1.6502346992492676
1	-500.0	0.0	-500.0	-500.0	500.0	-78.44064	10.5324135	-55.25087	-88.64459	8000	0.029056598	0.029056598	0.027243543	-0.00038489557	481.29538	0.0	-73.06586	1.0948378	-6.4074995e-10	2.291302442550659
2	-500.0	0.0	-500.0	-500.0	500.0	-84.34425	11.4644575	-27.305197	-95.36252	12000	0.025651881	0.025651881	0.026537605	0.001285084	535.6529	0.0	-85.725525	1.0949082	1.1026859e-09	2.921642541885376
3	-500.0	0.0	-500.0	-500.0	500.0	-83.71471	9.354859	-56.3038	-95.29316	16000	0.05192653	0.05192653	0.045546383	0.0018380885	513.2079	0.0	-56.53705	1.0951116	1.9073487e-09	3.553239345550537
4	-500.0	0.0	-500.0	-500.0	500.0	-85.93731	7.463676	-58.52526	-95.06981	20000	0.020120822	0.020120822	0.01934893	0.00038313138	506.01868	0.0	-45.27823	1.095511	1.0430813e-10	4.185409069061279
5	-500.0	0.0	-500.0	-500.0	500.0	-81.33568	13.634634	-6.927435	-96.22308	24000	0.041965015	0.041965015	0.039004046	0.0002727492	361.05786	0.0	-71.45477	1.0951145	-8.642673e-10	4.8372204303741455
6	-500.0	0.0	-500.0	-500.0	500.0	-87.639694	12.530455	-14.0877285	-98.19648	28000	0.046474043	0.046474043	0.045110755	-0.0026305576	535.97955	0.0	-121.169464	1.0953473	4.4703483e-10	5.464136838912964
7	-500.0	0.0	-500.0	-500.0	500.0	-76.577385	17.637354	32.40503	-96.309944	32000	0.04256964	0.04256964	0.030522734	0.0007886915	454.55075	0.0	-122.767944	1.0947797	1.3560056e-09	6.128058433532715
8	-500.0	0.0	-500.0	-500.0	500.0	-90.4242	10.096443	-48.511913	-98.19629	36000	0.038340535	0.038340535	0.038276598	-0.0007682855	480.7958	0.0	-92.0957	1.0952771	-4.768372e-10	6.769269704818726
9	-500.0	0.0	-500.0	-500.0	500.0	-68.09611	15.543576	-1.1330323	-92.73075	40000	0.0540313	0.0540313	0.07748287	-0.00019312644	636.3434	0.0	-259.1151	1.0950515	-1.8179417e-09	7.422049283981323
10	-480.625	51.261433	-345.0	-500.0	480.75	-87.77543	12.271545	-21.44805	-98.38449	44000	0.050011586	0.050011586	0.04799883	-0.001592412	497.0612	0.0	-118.06592	1.0947521	-1.3262034e-09	8.073203802108765
11	-500.0	0.0	-500.0	-500.0	500.0	-72.67761	14.0972185	-3.6234913	-94.03926	48000	0.037332043	0.037332043	0.033403553	0.0014728218	573.3788	0.0	-177.82004	1.0946594	3.5762787e-10	8.719408750534058
