Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-500.0	0.0	-500.0	-500.0	500.0	-0.048368912	0.04564416	0.104638256	-0.18253455	4000	0.03431795	0.03431795	0.0008965417	0.0026299467	7043.4893	0.0	-6459.3325	1.0882778	1.6391277e-09	1.6394519805908203
1	-500.0	0.0	-500.0	-500.0	500.0	-79.06918	4.2305803	-55.20697	-82.73842	8000	0.047828726	0.047828726	0.0063559557	-0.0025176862	532.41504	0.0	-65.67203	1.0875077	0.0	2.295846939086914
2	-500.0	0.0	-500.0	-500.0	500.0	-82.054955	8.303847	-29.879723	-92.01252	12000	0.035754237	0.035754237	0.0047156066	0.0042372746	486.91586	0.0	-50.20096	1.0878327	4.917383e-10	2.9296445846557617
3	-500.0	0.0	-500.0	-500.0	500.0	-81.56278	9.353667	-31.588911	-88.70432	16000	0.059124723	0.059124723	0.0076608444	0.0023789154	480.80298	0.0	-57.21927	1.0886165	-6.4074995e-10	3.560666084289551
4	-500.0	0.0	-500.0	-500.0	500.0	-69.74811	23.340815	37.993034	-92.14169	20000	0.026687235	0.026687235	0.002855332	0.0029217384	867.00885	0.0	-434.11774	1.0873969	9.387732e-10	4.197925806045532
5	-500.0	0.0	-500.0	-500.0	500.0	-79.68132	8.051855	-46.760002	-94.239845	24000	0.042507313	0.042507313	0.007424513	0.003143536	445.77902	0.0	-75.98358	1.0872127	-1.4901162e-11	4.8640429973602295
6	-500.0	0.0	-500.0	-500.0	500.0	-76.81983	15.377048	-22.424278	-95.205925	28000	0.0384198	0.0384198	0.0038160065	-0.0026907637	473.65457	0.0	-71.84787	1.0872498	-1.952052e-09	5.4997358322143555
7	-500.0	0.0	-500.0	-500.0	500.0	-79.74913	11.5911045	-32.21967	-95.51919	32000	0.06166125	0.06166125	0.013057186	0.0050367997	421.85324	0.0	-67.57999	1.0871836	-5.9604643e-10	6.115508317947388
8	-500.0	0.0	-500.0	-500.0	500.0	-74.51792	18.761312	42.154243	-96.58109	36000	0.044961795	0.044961795	0.005423386	-0.0041583814	543.31396	0.0	-198.61615	1.0865695	-1.937151e-10	6.768412828445435
9	-500.0	0.0	-500.0	-500.0	500.0	-84.493706	13.482013	-43.183212	-98.344215	40000	0.018867731	0.018867731	0.0020942988	0.00053330493	386.3289	0.0	-69.85846	1.0874045	-9.387732e-10	7.424029588699341
10	-500.0	0.0	-500.0	-500.0	500.0	-78.21531	13.4100275	-21.746538	-98.83545	44000	0.043033496	0.043033496	0.004393072	0.00015544164	408.35507	0.0	-61.062683	1.087798	-4.1723253e-10	8.07768964767456
11	-500.0	0.0	-500.0	-500.0	500.0	-80.06055	17.89358	15.748142	-96.78011	48000	0.062364507	0.062364507	0.00644164	0.008321228	459.73627	0.0	-123.39621	1.0873777	3.7252904e-10	8.700627088546753
12	-500.0	0.0	-500.0	-500.0	500.0	-85.955795	7.6247945	-27.044153	-94.262314	52000	0.017567202	0.017567202	0.0023337249	0.00040785156	470.61313	0.0	-75.80792	1.08813	-8.940697e-11	9.327083110809326
13	-500.0	0.0	-500.0	-500.0	500.0	-86.1246	9.736949	-30.652227	-96.759125	56000	0.051746156	0.051746156	0.0058627324	0.00013653684	493.2779	0.0	-139.65634	1.0891739	-1.385808e-09	9.956295490264893
14	-500.0	0.0	-500.0	-500.0	500.0	-79.590675	17.369925	5.2649717	-95.826485	60000	0.048929803	0.048929803	0.0043415646	-0.0033266782	444.69482	0.0	-94.06091	1.0882765	4.1723253e-10	10.585724115371704
15	-500.0	0.0	-500.0	-500.0	500.0	-78.26319	16.60421	-11.277738	-97.032166	64000	0.054110985	0.054110985	0.008515272	0.0012928408	422.54773	0.0	-98.62195	1.0875766	9.685754e-10	11.223587989807129
16	-500.0	0.0	-500.0	-500.0	500.0	-87.018105	11.809989	-27.254646	-97.36126	68000	0.054148614	0.054148614	0.005467127	-0.00051002286	391.7359	0.0	-82.03418	1.0889554	-1.3411046e-09	11.844229221343994
17	-500.0	0.0	-500.0	-500.0	500.0	-77.78061	19.692785	-9.821731	-98.63249	72000	0.051903035	0.051903035	0.0046567866	0.0019465953	398.51642	0.0	-132.92218	1.0869184	-1.937151e-10	12.467925786972046
18	-500.0	0.0	-500.0	-500.0	500.0	-84.87369	13.271675	-24.375515	-97.77056	76000	0.05647282	0.05647282	0.0053190556	0.0014834862	348.92557	0.0	-61.63675	1.0874547	1.4305115e-09	13.097486019134521
19	-492.0	21.16601	-436.0	-500.0	492.125	-80.7295	19.991678	10.258771	-97.90416	80000	0.07580335	0.07580335	0.007015158	0.002212716	515.41754	0.0	-125.35968	1.0872773	1.4454127e-09	13.72302532196045
20	-500.0	0.0	-500.0	-500.0	500.0	-81.193924	13.510222	-23.639626	-95.64655	84000	0.05939855	0.05939855	0.0065115197	0.00301872	416.04617	0.0	-56.74585	1.0878767	-1.3411044e-10	14.354094982147217
21	-500.0	0.0	-500.0	-500.0	500.0	-83.38284	11.904077	-24.523954	-98.90173	88000	0.063044414	0.063044414	0.006830395	-0.0008723135	344.98206	0.0	-101.34682	1.088013	1.6689301e-09	14.99887466430664
22	-500.0	0.0	-500.0	-500.0	500.0	-79.45882	19.059687	0.73250365	-99.305664	92000	0.040790915	0.040790915	0.0035142465	-0.0042552575	377.62463	0.0	-106.95462	1.0872424	-7.1525574e-10	15.650703430175781
23	-470.625	77.71895	-265.0	-500.0	470.75	-81.1566	17.279612	0.85624504	-99.02498	96000	0.046670783	0.046670783	0.004597916	-0.00079582597	393.83493	0.0	-160.57735	1.0871421	2.9802322e-10	16.292222499847412
24	-489.5	27.780388	-416.0	-500.0	489.625	-83.64899	18.242558	-13.939283	-98.62503	100000	0.064391285	0.064391285	0.007182924	-0.0039235507	340.8815	0.0	-82.760315	1.0876428	-1.937151e-10	16.921690702438354
25	-477.875	45.08447	-364.0	-500.0	478.125	-73.083626	21.59688	1.2600999	-97.753174	104000	0.079100735	0.079100735	0.0072215623	-0.0053201276	407.0419	0.0	-156.5104	1.0841341	2.5331975e-10	17.544106245040894
26	-498.25	4.630065	-486.0	-500.0	498.375	-83.64072	14.220023	-17.809097	-97.930214	108000	0.07965004	0.07965004	0.0097652925	-0.010413374	327.91022	0.0	-77.57242	1.0849645	9.536744e-10	18.173763751983643
