Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	25.589743	14.853934	84.0	8.0	25.589743	0.11910961	0.08042165	0.28314066	-0.14244786	4000	0.12291369	0.12291369	0.06340597	-0.00892753	359.42908	0.0	-266.0192	0.6897684	9.313226e-10	1.2296719551086426
1	26.613333	16.582233	100.0	8.0	26.613333	15.772728	5.078198	21.64384	1.8373716	8000	0.16323096	0.16323096	0.13550963	-0.017654462	117.45893	0.0	-17.25148	0.68922657	1.1324882e-09	1.6984891891479492
2	26.256578	17.507704	106.0	9.0	26.256578	16.170996	6.976811	25.008877	1.0384986	12000	0.17416553	0.17416553	0.16925499	-0.018444465	115.26497	0.0	-2.154686	0.6882112	-9.23872e-10	2.15415358543396
3	25.935064	14.600602	89.0	9.0	25.935064	15.78268	7.4808087	27.834087	0.47571856	16000	0.16232403	0.16232403	0.16259046	-0.023407627	89.46872	0.0	-6.99234	0.68676823	8.2701446e-10	2.613025188446045
4	28.797102	17.884962	106.0	8.0	28.797102	15.765485	6.3017	22.472815	0.94731086	20000	0.18400186	0.18400186	0.18760231	-0.024691898	123.28345	0.0	-10.77121	0.685963	-3.427267e-10	3.070767641067505
5	27.260275	15.90772	114.0	9.0	27.260275	16.344013	7.144902	28.491512	0.46570772	24000	0.15786774	0.15786774	0.14477758	-0.027024329	99.67059	0.0	-8.007286	0.6843221	-4.1723253e-10	3.556288003921509
6	29.614815	18.422606	122.0	10.0	29.614815	16.748625	6.8433475	25.834564	0.92970467	28000	0.1653195	0.1653195	0.16554302	-0.029547311	115.90901	0.0	-3.1788635	0.68296957	0.0	4.025688886642456
7	31.338583	20.689007	138.0	10.0	31.338583	17.55051	7.57883	26.893148	0.5547273	32000	0.1536798	0.1536798	0.15680383	-0.030352104	153.75896	0.0	-7.111389	0.681526	-4.246831e-10	4.47196626663208
8	31.346457	17.176426	100.0	9.0	31.346457	18.56713	7.535613	29.915133	0.4800771	36000	0.14779691	0.14779691	0.14713395	-0.030937841	113.82603	0.0	-11.347305	0.67983264	-6.705522e-11	4.924237966537476
9	32.64754	20.709118	123.0	9.0	32.64754	18.569574	7.5636005	27.407879	-0.23609555	40000	0.16003516	0.16003516	0.16730633	-0.03453037	144.70068	0.0	-9.359924	0.67839247	-4.4703484e-11	5.377347230911255
10	30.353846	15.907841	83.0	11.0	30.353846	18.193403	8.263347	28.531164	0.4828322	44000	0.15549226	0.15549226	0.30866602	-0.03581741	98.794044	0.0	-6.9895935	0.67729706	2.9802324e-11	5.838376760482788
11	30.782946	16.464178	98.0	10.0	30.782946	17.71665	7.0545754	25.652075	0.46745622	48000	0.16704483	0.16704483	0.20264944	-0.03758522	92.64035	0.0	-4.3483734	0.6762913	-4.0978193e-10	6.288055419921875
12	32.92562	19.181673	102.0	10.0	32.92562	17.111757	7.758901	26.61792	0.4191193	52000	0.16799113	0.16799113	0.16465849	-0.03983252	117.82909	0.0	-6.859871	0.6735701	-5.662441e-10	6.76075553894043
13	32.201614	19.988699	117.0	10.0	32.201614	19.256504	8.054076	27.461449	0.54436725	56000	0.17144607	0.17144607	0.15864408	-0.042190082	131.58722	0.0	-5.2225723	0.67158026	-9.536744e-10	7.218068599700928
14	39.86	26.34351	150.0	10.0	39.86	19.304396	7.7830944	28.602564	0.22182226	60000	0.13176578	0.13176578	0.13311665	-0.035165705	217.67006	0.0	-20.130432	0.67377263	-1.1175871e-09	7.673379421234131
15	40.31313	22.744362	121.0	10.0	40.31313	23.639734	8.678425	33.04891	0.45455492	64000	0.16102499	0.16102499	0.15691279	-0.041637998	178.16295	0.0	-31.752579	0.6704943	-1.1101365e-09	8.131762742996216
16	41.385418	26.193737	123.0	10.0	41.385418	23.710386	8.206716	33.732433	-2.073752	68000	0.14163427	0.14163427	0.16291897	-0.043411165	199.34425	0.0	-19.420609	0.6683426	1.9967556e-09	8.57470965385437
17	34.652172	21.352545	111.0	9.0	34.652172	22.703997	9.677377	32.76657	0.004588127	72000	0.15973799	0.15973799	0.13158761	-0.05004713	138.75285	0.0	-11.529404	0.66555613	1.4901162e-11	9.02650761604309
18	42.393616	27.332943	157.0	11.0	42.393616	20.951054	8.468615	31.309935	0.43276206	76000	0.14846191	0.14846191	0.15126817	-0.042977866	216.35765	0.0	-15.006653	0.665857	-2.30968e-10	9.462773084640503
19	39.959595	24.620728	145.0	10.0	39.959595	24.639801	9.063019	35.359863	-0.061757922	80000	0.13942151	0.13942151	0.14210677	-0.047238283	185.08113	0.0	-12.549255	0.6633624	-1.6391277e-10	9.919519424438477
20	41.610527	26.053505	138.0	12.0	41.610527	22.790836	8.985065	34.05643	-2.1514125	84000	0.15397309	0.15397309	0.16477934	-0.046483587	210.05144	0.0	-31.509705	0.66283166	1.4901162e-11	10.38442873954773
21	43.604397	32.224445	154.0	11.0	43.604397	23.86035	9.111038	39.389194	-1.927957	88000	0.13921109	0.13921109	0.14813544	-0.04418801	248.37137	0.0	-5.7647705	0.66130847	-1.7136335e-10	10.8252112865448
22	38.339806	19.665432	129.0	12.0	38.339806	26.238317	10.6006975	42.363533	0.55649745	92000	0.13666458	0.13666458	0.19341545	-0.054209657	165.8939	0.0	-43.260384	0.6564506	-1.3634562e-09	11.284521579742432
23	45.67816	31.148327	200.0	12.0	45.67816	21.308538	7.659738	33.93626	-0.6221479	96000	0.12728438	0.12728438	0.13085641	-0.042862095	274.44672	0.0	-49.427933	0.65922445	-1.1622906e-09	11.755192041397095
24	42.736263	26.086008	156.0	11.0	42.736263	26.555244	10.254712	38.998333	0.6451748	100000	0.1479719	0.1479719	0.08465515	-0.05411572	213.67192	0.0	-22.057327	0.65367293	1.3113022e-09	12.224331140518188
25	46.847057	31.857956	145.0	13.0	46.847057	23.238226	10.107222	38.76466	-0.7628658	104000	0.17763643	0.17763643	0.20448744	-0.047315467	252.11702	0.0	-24.041687	0.65635484	-4.842877e-10	12.682186841964722
26	46.395348	30.983597	167.0	10.0	46.395348	26.486712	10.944448	42.524525	0.01423496	108000	0.1427298	0.1427298	0.12330549	-0.0532657	240.75157	0.0	-36.222885	0.6516625	3.5762787e-10	13.119900226593018
27	44.123596	30.462658	176.0	10.0	44.123596	26.170156	10.746732	40.55541	-0.94313616	112000	0.14535189	0.14535189	0.15084769	-0.057536576	250.54626	0.0	-25.193665	0.6493215	-2.9802324e-11	13.577229261398315
28	44.91011	28.913525	176.0	11.0	44.91011	25.498583	10.446361	37.60609	-2.6984334	116000	0.14538342	0.14538342	0.14324488	-0.060464524	214.92223	0.0	-21.025284	0.64780533	-8.1956386e-10	14.061062335968018
29	49.358025	33.83632	162.0	11.0	49.358025	24.971046	10.310051	40.935696	-2.045537	120000	0.15453538	0.15453538	0.23157653	-0.052045796	268.8505	0.0	-35.98076	0.6483983	-5.2154066e-11	14.530864715576172
30	54.60274	33.878403	168.0	13.0	54.60274	26.830269	10.363381	46.31473	-1.4662473	124000	0.13731438	0.13731438	0.22564556	-0.05537665	271.7641	0.0	-27.2706	0.6480966	2.30968e-10	14.998492002487183
31	59.878788	34.679276	156.0	15.0	59.878788	29.519125	10.704139	43.881966	-0.62805325	128000	0.13368633	0.13368633	0.13645247	-0.053052202	300.6803	0.0	-55.588577	0.6491535	-5.066395e-10	15.450318574905396
32	52.106667	30.005589	157.0	10.0	52.106667	30.522284	10.932639	47.576157	-1.2871485	132000	0.15463969	0.15463969	0.1148857	-0.062495872	259.5904	0.0	-49.854324	0.64478993	9.1642144e-10	15.910040616989136
33	56.28169	32.952457	167.0	13.0	56.28169	27.496264	10.65546	45.79212	-5.2748113	136000	0.14413129	0.14413129	0.10893188	-0.061234284	257.5031	0.0	-53.547195	0.6430378	6.2584876e-10	16.377431392669678
34	65.63333	44.92474	197.0	13.0	65.63333	29.497643	10.934109	46.552807	-2.045149	140000	0.12338127	0.12338127	0.13450961	-0.05083648	406.1667	0.0	-86.0195	0.6424442	-9.1642144e-10	16.815658569335938
35	59.656715	35.86524	200.0	11.0	59.656715	34.191338	13.08979	50.361553	0.69335806	144000	0.13309391	0.13309391	0.15108748	-0.057037912	317.55307	0.0	-72.9606	0.64185643	3.1292438e-10	17.26384925842285
36	66.745766	36.27279	166.0	16.0	66.745766	30.229706	11.161552	45.495625	-3.232025	148000	0.13617775	0.13617775	0.36003193	-0.055297118	265.1024	0.0	-30.191849	0.6425075	-6.631017e-10	17.72063636779785
37	56.32857	36.19618	155.0	12.0	56.32857	31.32384	12.175528	48.58663	-10.064435	152000	0.13191053	0.13191053	1.2344464	-0.052077733	308.3201	0.0	-60.969925	0.6360418	1.8626452e-10	18.178587436676025
