Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-401.44446	74.361145	-270.0	-500.0	402.22223	0.0030696555	0.09144823	0.3874359	-0.32150823	4000	0.04049857	0.04049857	0.00778366	-0.0014987093	6380.526	0.0	-6106.6323	1.0496931	1.1622906e-09	1.639284610748291
1	-443.0	43.312817	-358.0	-500.0	443.75	-70.48028	21.672783	3.7747602	-103.13101	8000	0.047925048	0.047925048	0.03655806	0.00078703044	433.12894	0.0	-182.82426	1.0486958	-3.2782554e-10	2.301431655883789
2	-327.16666	78.7452	-194.0	-451.0	328.16666	-77.675064	18.854563	-5.610635	-97.95018	12000	0.08072767	0.08072767	0.0652942	0.00092964695	327.49536	0.0	-95.42517	1.0483259	5.364418e-10	2.9583332538604736
3	-384.3	96.43137	-258.0	-500.0	384.9	-73.83957	18.659817	-15.6890745	-93.01461	16000	0.09745568	0.09745568	0.12267428	-0.0026695642	226.60005	0.0	-78.568436	1.0475857	1.4901161e-10	3.6062939167022705
4	-331.25	83.1135	-199.0	-500.0	332.16666	-72.20282	21.335947	-3.0899048	-95.92653	20000	0.10539925	0.10539925	0.084509395	-0.0037537108	281.72275	0.0	-32.050903	1.0457973	-1.5050173e-09	4.266950368881226
5	-397.0	62.982536	-276.0	-500.0	397.9	-68.62548	24.966448	40.17616	-94.65986	24000	0.10960237	0.10960237	0.14124475	-0.023455136	229.01978	0.0	-78.31378	1.0432156	-1.8179417e-09	4.9340691566467285
6	-372.0	92.48243	-228.0	-500.0	372.8	-75.73811	21.78354	-1.480895	-99.16028	28000	0.10682017	0.10682017	0.0931072	-0.006643548	243.17662	0.0	-53.956482	1.0400745	-8.493662e-10	5.5825018882751465
7	-331.9091	85.88836	-225.0	-500.0	332.81818	-73.16148	23.085978	26.198055	-96.30677	32000	0.09085093	0.09085093	0.07540888	-0.0048961323	230.0189	0.0	-64.00307	1.0363398	1.0430813e-10	6.225567579269409
8	-312.08334	104.304405	-148.0	-500.0	312.91666	-72.16145	21.990147	-6.0720654	-95.92885	36000	0.11860537	0.11860537	0.11117098	-0.024235258	403.5686	0.0	-99.07904	1.0331279	8.791685e-10	6.867798328399658
9	-323.5	89.237045	-227.0	-500.0	324.41666	-71.560425	20.29011	-13.394203	-96.82055	40000	0.0793088	0.0793088	0.08667138	-0.010855168	251.23373	0.0	-56.507263	1.0295303	1.0281801e-09	7.525683641433716
10	-285.30768	64.991585	-168.0	-443.0	286.30768	-72.90865	21.694036	-5.128414	-97.81163	44000	0.054087717	0.054087717	0.020166349	0.004860613	214.40573	0.0	-60.915405	1.028544	-6.705523e-10	8.169792652130127
11	-308.16666	83.58611	-195.0	-460.0	309.16666	-68.728	20.95185	-8.311846	-95.18189	48000	0.14088106	0.14088106	0.09940267	-0.016333481	192.03532	0.0	-30.913513	1.0303775	1.1473894e-09	8.822489500045776
12	-300.0	76.483284	-181.0	-467.0	301.0	-70.834076	23.759481	2.755206	-94.352036	52000	0.13998248	0.13998248	0.13440633	-0.053669326	157.93443	0.0	-37.043533	1.0261966	-1.6987324e-09	9.473734378814697
13	-258.6	53.82664	-197.0	-395.0	259.6	-67.85489	23.707527	9.232755	-94.5428	56000	0.110972464	0.110972464	0.1077919	-0.05621883	124.44579	0.0	-21.60595	1.0203916	-1.2814999e-09	10.124217510223389
14	-273.07144	88.363266	-137.0	-494.0	274.07144	-64.955765	24.370108	-2.2333422	-92.409935	60000	0.104244	0.104244	0.08143031	-0.038440492	212.97345	0.0	-29.322144	1.0155362	8.940697e-11	10.77286410331726
15	-271.0	88.35561	-182.0	-492.0	272.0	-65.57521	24.461454	-0.1809721	-93.78933	64000	0.13294591	0.13294591	0.11575193	-0.022693591	358.63712	0.0	-94.39798	1.0105002	-3.1292438e-10	11.416564226150513
16	-241.25	55.5152	-169.0	-380.0	242.25	-65.10889	21.177519	0.5606508	-91.434326	68000	0.09218195	0.09218195	0.1541117	-0.03212683	140.81006	0.0	-44.39898	1.0115933	1.8626451e-09	12.05992078781128
17	-209.52632	67.29149	-139.0	-413.0	210.52632	-64.67497	23.190376	17.48053	-91.7066	72000	0.13777928	0.13777928	0.13854742	-0.062305555	175.18945	0.0	-49.25052	1.0052954	1.5497208e-09	12.70970606803894
18	-218.77777	58.49839	-126.0	-315.0	219.77777	-60.26282	24.200365	7.1106453	-86.891975	76000	0.09608841	0.09608841	0.09235974	-0.045015298	154.09177	0.0	-24.636276	1.0018318	-1.2218953e-09	13.371254444122314
19	-230.76471	57.515755	-136.0	-358.0	231.76471	-61.126156	22.498245	5.1640453	-89.81024	80000	0.14141016	0.14141016	0.13095851	-0.04799509	141.08015	0.0	-23.453392	0.9975801	9.536744e-10	14.037511110305786
20	-241.25	67.933334	-176.0	-427.0	242.25	-58.28009	24.8416	-2.4090118	-86.08032	84000	0.111086346	0.111086346	0.10241599	-0.028887074	247.63945	0.0	-78.67276	0.99198335	-1.1324882e-09	14.71241021156311
21	-195.05	38.918472	-135.0	-300.0	196.05	-64.8821	21.433739	8.095181	-89.62359	88000	0.05144462	0.05144462	0.07416298	-0.043823007	247.82382	0.0	-135.66797	0.983755	-1.0281801e-09	15.363070487976074
22	-183.33333	35.58134	-133.0	-280.0	184.33333	-58.214874	21.801147	-6.137701	-85.32132	92000	0.13782051	0.13782051	0.1679076	-0.02968216	127.03894	0.0	-25.536156	0.9827011	1.385808e-09	16.008166074752808
23	-187.66667	52.36078	-122.0	-368.0	188.66667	-55.821445	22.272451	5.692415	-82.46767	96000	0.10788882	0.10788882	0.08380635	-0.031683225	129.33905	0.0	-15.593361	0.9793615	1.0430813e-10	16.684690237045288
24	-232.41176	78.30263	-144.0	-500.0	233.35294	-54.756977	24.235811	-2.1149354	-83.71258	100000	0.07779844	0.07779844	0.08492908	-0.009082228	303.31265	0.0	-136.67606	0.96778494	2.2649764e-09	17.32661271095276
25	-209.5	39.102787	-160.0	-319.0	210.5	-63.5081	21.758936	3.58809	-89.49753	104000	0.13712767	0.13712767	0.11097251	-0.0783586	142.69576	0.0	-43.59146	0.9721855	-1.8924475e-09	17.983700037002563
26	-206.89473	77.40047	-145.0	-500.0	207.8421	-57.539593	24.93545	3.1042013	-86.64041	108000	0.08905502	0.08905502	0.064214766	-0.013361905	422.39337	0.0	-209.38431	0.9519591	0.0	18.675538539886475
27	-196.6842	46.642033	-119.0	-308.0	197.6842	-56.755516	22.427526	-3.7543945	-88.43274	112000	0.1022201	0.1022201	0.32132128	-0.020290975	261.38263	0.0	-52.955902	0.9538242	8.9406965e-10	19.342140436172485
28	-180.0	33.35348	-116.0	-245.0	181.0	-57.669323	20.544363	-6.7126627	-83.11369	116000	0.099194475	0.099194475	0.10312379	-0.02671833	127.4051	0.0	-40.915344	0.9544821	4.1723253e-10	20.03310227394104
29	-184.66667	29.562416	-132.0	-246.0	185.66667	-53.897373	23.68745	0.21170807	-82.439445	120000	0.09607383	0.09607383	0.09929769	-0.013770842	130.6114	0.0	-22.702309	0.9482383	-1.6093255e-09	20.72478437423706
30	-193.2	83.79296	-102.0	-461.0	194.2	-51.64319	22.182474	-0.04888439	-82.46946	124000	0.067155644	0.067155644	0.06647559	0.0011240023	531.3301	0.0	-167.79599	0.92695224	2.5331975e-10	21.375746250152588
31	-193.85	78.062965	-110.0	-500.0	194.8	-56.634476	19.825563	12.269677	-84.20161	128000	0.08081163	0.08081163	0.20431831	-0.029450068	303.958	0.0	-45.673767	0.92749655	-1.3709068e-09	22.037137508392334
32	-174.09091	36.073044	-94.0	-256.0	175.09091	-57.40714	20.820122	11.901562	-83.48468	132000	0.10690503	0.10690503	0.06742976	-0.022333398	180.99303	0.0	-65.34512	0.93487054	-5.066395e-10	22.687144994735718
33	-170.39131	29.5219	-115.0	-225.0	171.39131	-55.083946	21.824085	-2.7871284	-80.89023	136000	0.08446615	0.08446615	0.090747334	-0.021387642	114.13294	0.0	-19.513847	0.9330795	1.4901162e-11	23.332605361938477
34	-179.81818	31.453627	-127.0	-255.0	180.81818	-52.061413	21.864964	1.9468479	-79.34559	140000	0.10733379	0.10733379	0.1269717	-0.023949081	102.77769	0.0	-19.851501	0.92449135	-2.5331975e-10	23.97211527824402
35	-184.80952	77.67308	-100.0	-487.0	185.80952	-51.190334	23.707432	3.0237036	-81.474915	144000	0.09922199	0.09922199	0.11912547	0.0044750627	443.86447	0.0	-151.55865	0.89911056	1.0430813e-10	24.62393045425415
36	-179.54546	56.39691	-102.0	-328.0	180.54546	-55.170563	20.400661	7.5761147	-84.55083	148000	0.05946632	0.05946632	0.047126617	-0.04470441	369.99112	0.0	-91.97977	0.91039294	9.834766e-10	25.268150806427002
37	-164.66667	47.56808	-92.0	-354.0	165.66667	-55.882763	17.98074	-10.096381	-82.787285	152000	0.072105035	0.072105035	0.058418714	-0.030476155	260.3694	0.0	-77.04857	0.8980521	-2.8759242e-09	25.926483392715454
38	-165.78261	37.50821	-105.0	-264.0	166.78261	-53.091885	20.1252	0.37905216	-81.24806	156000	0.07121727	0.07121727	0.09759546	-0.032528546	154.35266	0.0	-35.15425	0.9081778	9.1642144e-10	26.580244302749634
39	-157.84	35.490482	-114.0	-288.0	158.84	-53.06083	20.873747	8.3429365	-81.18341	160000	0.08294995	0.08294995	0.06798975	-0.015365539	136.4279	0.0	-21.330421	0.90024424	1.0579825e-09	27.22515559196472
40	-169.60869	22.536423	-127.0	-221.0	170.60869	-48.708546	22.996353	15.057099	-80.242584	164000	0.124116614	0.124116614	0.10023889	-0.049729984	119.244194	0.0	-35.74907	0.89427	-1.5050173e-09	27.88938331604004
