Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	23.790419	12.030815	84.0	9.0	23.790419	-0.15658167	0.06438495	0.07795969	-0.34491563	4000	0.1765845	0.1765845	0.0032009543	-0.008168405	288.09982	0.0	-220.2312	0.69188064	2.5331975e-10	0.517585277557373
1	25.850649	14.609544	84.0	10.0	25.850649	14.040076	4.6045456	18.856234	2.2957745	8000	0.18997256	0.18997256	0.03273791	-0.013021603	97.383514	0.0	-15.183403	0.6909988	-1.4901162e-11	0.951977014541626
2	26.302631	16.843334	116.0	9.0	26.302631	15.48734	6.3390894	22.951967	0.87413913	12000	0.19160625	0.19160625	0.04337282	-0.01670036	115.65812	0.0	-6.6182556	0.68958896	4.4703483e-10	1.3948924541473389
3	25.227848	12.740794	67.0	9.0	25.227848	16.360104	6.790373	23.984058	1.0881042	16000	0.20641327	0.20641327	0.043743204	-0.022700904	64.432724	0.0	-7.9897957	0.6879686	1.6391277e-10	1.8371846675872803
4	28.421429	14.955681	75.0	9.0	28.421429	14.657819	6.303351	21.997812	1.1678622	20000	0.19851738	0.19851738	0.04990137	-0.024947956	74.4514	0.0	-5.14196	0.6861846	-2.2351741e-10	2.273192882537842
5	28.934782	15.969719	85.0	10.0	28.934782	16.041656	7.102041	24.272385	0.732226	24000	0.20424691	0.20424691	0.04826155	-0.028643524	88.3854	0.0	-1.6536713	0.6839309	-6.705522e-11	2.7685277462005615
6	30.045113	15.435467	83.0	10.0	30.045113	16.70658	7.288681	24.902657	0.24024346	28000	0.2026847	0.2026847	0.03983325	-0.03203971	75.985245	0.0	0.5430069	0.6821288	-1.8626452e-10	3.2202401161193848
7	29.842106	18.504559	137.0	11.0	29.842106	16.433773	7.496971	25.215261	0.40578362	32000	0.17926411	0.17926411	0.038138513	-0.03275841	125.933815	0.0	-4.915474	0.67934495	-7.8976153e-10	3.6714084148406982
8	33.266666	20.170826	105.0	10.0	33.266666	17.295982	7.722968	26.096962	0.48724243	36000	0.15486087	0.15486087	0.03250883	-0.030698165	139.73805	0.0	-10.9379425	0.677273	-7.9721213e-10	4.120765209197998
9	29.138685	15.089602	98.0	9.0	29.138685	18.80938	7.987193	27.709818	0.6510841	40000	0.17596725	0.17596725	0.03086934	-0.040349957	86.61518	0.0	-11.665962	0.67508566	1.7136335e-10	4.572783708572388
